Time,Air Density,Wind Speed ,Power Generation ,timestamp
78,1.228,5.949,1081.714,2019-03-04 05:00:00
79,1.228,5.854,1027.316,2019-03-04 06:00:00
80,1.229,5.182,708.237,2019-03-04 07:00:00
81,1.231,3.493,174.266,2019-03-04 08:00:00
82,1.235,3.483,172.17,2019-03-04 09:00:00
83,1.238,2.788,60.424,2019-03-04 10:00:00
84,1.241,2.016,8.306,2019-03-04 11:00:00
85,1.243,1.548,1.246,2019-03-04 12:00:00
86,1.246,1.445,0.704,2019-03-04 13:00:00
87,1.248,1.43,0.651,2019-03-04 14:00:00
88,1.252,1.552,1.274,2019-03-04 15:00:00
89,1.255,1.666,2.137,2019-03-04 16:00:00
90,1.258,1.849,4.534,2019-03-04 17:00:00
91,1.261,1.951,6.812,2019-03-04 18:00:00
92,1.264,1.909,5.695,2019-03-04 19:00:00
93,1.267,1.86,4.743,2019-03-04 20:00:00
94,1.27,1.961,7.042,2019-03-04 21:00:00
95,1.273,2.077,10.428,2019-03-04 22:00:00
96,1.272,2.265,17.868,2019-03-04 23:00:00
97,1.268,2.531,35.559,2019-03-05 00:00:00
98,1.261,2.633,43.673,2019-03-05 01:00:00
99,1.255,2.563,38.223,2019-03-05 02:00:00
100,1.251,2.463,30.396,2019-03-05 03:00:00
101,1.249,2.4,25.518,2019-03-05 04:00:00
102,1.247,2.415,26.494,2019-03-05 05:00:00
103,1.248,2.774,58.319,2019-03-05 06:00:00
104,1.249,3.093,100.123,2019-03-05 07:00:00
105,1.252,2.411,26.219,2019-03-05 08:00:00
106,1.257,1.472,0.815,2019-03-05 09:00:00
107,1.261,1.137,0.102,2019-03-05 10:00:00
108,1.265,1.22,0.176,2019-03-05 11:00:00
109,1.268,1.161,0.121,2019-03-05 12:00:00
110,1.272,0.95,0.02,2019-03-05 13:00:00
111,1.275,1.09,0.065,2019-03-05 14:00:00
112,1.279,2.725,53.531,2019-03-05 15:00:00
113,1.283,4.674,507.792,2019-03-05 16:00:00
114,1.287,6.078,1151.524,2019-03-05 17:00:00
115,1.291,6.595,1450.462,2019-03-05 18:00:00
116,1.294,6.614,1461.737,2019-03-05 19:00:00
117,1.298,6.715,1524.741,2019-03-05 20:00:00
118,1.3,7.153,1808.018,2019-03-05 21:00:00
119,1.301,7.533,2063.65,2019-03-05 22:00:00
120,1.298,7.479,2022.367,2019-03-05 23:00:00
121,1.289,7.372,1955.072,2019-03-06 00:00:00
122,1.278,7.101,1774.996,2019-03-06 01:00:00
123,1.27,6.495,1389.975,2019-03-06 02:00:00
124,1.264,5.954,1084.713,2019-03-06 03:00:00
125,1.259,5.82,1009.713,2019-03-06 04:00:00
126,1.256,5.645,921.482,2019-03-06 05:00:00
127,1.254,5.777,990.485,2019-03-06 06:00:00
128,1.255,5.649,923.244,2019-03-06 07:00:00
129,1.257,5.604,901.106,2019-03-06 08:00:00
130,1.26,5.762,980.132,2019-03-06 09:00:00
131,1.262,5.73,963.672,2019-03-06 10:00:00
132,1.265,5.921,1062.274,2019-03-06 11:00:00
133,1.267,6.397,1328.731,2019-03-06 12:00:00
134,1.269,6.935,1663.804,2019-03-06 13:00:00
135,1.271,7.338,1928.262,2019-03-06 14:00:00
136,1.274,7.456,2006.965,2019-03-06 15:00:00
137,1.277,6.896,1638.683,2019-03-06 16:00:00
138,1.28,7.629,2125.266,2019-03-06 17:00:00
139,1.283,8.177,2503.605,2019-03-06 18:00:00
140,1.285,8.131,2469.692,2019-03-06 19:00:00
141,1.288,7.76,2221.203,2019-03-06 20:00:00
142,1.291,7.322,1918.155,2019-03-06 21:00:00
143,1.292,6.921,1657.804,2019-03-06 22:00:00
144,1.289,6.541,1414.616,2019-03-06 23:00:00
145,1.279,5.861,1030.662,2019-03-07 00:00:00
146,1.266,5.106,676.033,2019-03-07 01:00:00
147,1.255,4.425,422.23,2019-03-07 02:00:00
148,1.248,3.72,225.131,2019-03-07 03:00:00
149,1.243,3.271,129.699,2019-03-07 04:00:00
150,1.24,2.731,54.085,2019-03-07 05:00:00
151,1.238,2.12,11.672,2019-03-07 06:00:00
152,1.238,1.156,0.116,2019-03-07 07:00:00
153,1.24,1.289,0.291,2019-03-07 08:00:00
154,1.242,3.6,195.476,2019-03-07 09:00:00
155,1.244,4.492,444.466,2019-03-07 10:00:00
156,1.246,4.943,609.578,2019-03-07 11:00:00
157,1.248,5.309,767.745,2019-03-07 12:00:00
158,1.25,5.41,809.34,2019-03-07 13:00:00
159,1.252,5.26,741.752,2019-03-07 14:00:00
160,1.255,4.704,518.787,2019-03-07 15:00:00
161,1.258,4.672,507.232,2019-03-07 16:00:00
162,1.26,4.899,592.147,2019-03-07 17:00:00
163,1.262,5.212,720.974,2019-03-07 18:00:00
164,1.263,5.496,849.726,2019-03-07 19:00:00
165,1.265,5.64,919.006,2019-03-07 20:00:00
166,1.267,5.667,932.268,2019-03-07 21:00:00
167,1.268,5.527,867.65,2019-03-07 22:00:00
168,1.265,4.937,607.148,2019-03-07 23:00:00
169,1.256,4.115,327.93,2019-03-08 00:00:00
170,1.243,3.567,188.268,2019-03-08 01:00:00
171,1.234,3.515,177.075,2019-03-08 02:00:00
172,1.227,3.996,293.358,2019-03-08 03:00:00
173,1.222,4.909,595.971,2019-03-08 04:00:00
174,1.218,5.795,1001.471,2019-03-08 05:00:00
175,1.217,6.334,1295.281,2019-03-08 06:00:00
176,1.217,4.904,594.058,2019-03-08 07:00:00
177,1.22,3.897,269.396,2019-03-08 08:00:00
178,1.224,5.528,867.82,2019-03-08 09:00:00
179,1.227,6.655,1484.764,2019-03-08 10:00:00
180,1.231,7.231,1856.259,2019-03-08 11:00:00
181,1.235,7.771,2222.667,2019-03-08 12:00:00
182,1.238,8.056,2421.08,2019-03-08 13:00:00
183,1.241,7.532,2063.64,2019-03-08 14:00:00
184,1.244,7.969,2358.183,2019-03-08 15:00:00
185,1.248,9.628,3432.803,2019-03-08 16:00:00
186,1.252,11.076,4125.69,2019-03-08 17:00:00
187,1.255,11.084,4128.673,2019-03-08 18:00:00
188,1.259,10.92,4062.275,2019-03-08 19:00:00
189,1.263,10.521,3891.826,2019-03-08 20:00:00
190,1.266,10.006,3640.002,2019-03-08 21:00:00
191,1.269,9.479,3345.945,2019-03-08 22:00:00
192,1.269,8.761,2901.821,2019-03-08 23:00:00
193,1.265,7.85,2282.77,2019-03-09 00:00:00
194,1.261,6.902,1640.156,2019-03-09 01:00:00
195,1.257,5.863,1031.909,2019-03-09 02:00:00
196,1.254,5.616,907.117,2019-03-09 03:00:00
197,1.252,6.649,1480.964,2019-03-09 04:00:00
198,1.25,7.85,2283.19,2019-03-09 05:00:00
199,1.25,8.97,3031.881,2019-03-09 06:00:00
200,1.251,9.816,3538.22,2019-03-09 07:00:00
201,1.254,9.757,3505.215,2019-03-09 08:00:00
202,1.257,9.645,3444.933,2019-03-09 09:00:00
203,1.26,9.365,3278.184,2019-03-09 10:00:00
204,1.262,9.122,3128.698,2019-03-09 11:00:00
205,1.264,9.235,3201.545,2019-03-09 12:00:00
206,1.265,9.44,3329.125,2019-03-09 13:00:00
207,1.266,9.551,3388.349,2019-03-09 14:00:00
208,1.269,9.379,3286.291,2019-03-09 15:00:00
209,1.272,8.596,2786.262,2019-03-09 16:00:00
210,1.275,8.083,2441.703,2019-03-09 17:00:00
211,1.277,7.658,2150.968,2019-03-09 18:00:00
212,1.28,7.257,1876.623,2019-03-09 19:00:00
213,1.282,6.651,1482.297,2019-03-09 20:00:00
214,1.283,5.776,989.762,2019-03-09 21:00:00
215,1.284,4.832,566.488,2019-03-09 22:00:00
216,1.279,4.186,347.409,2019-03-09 23:00:00
217,1.268,3.66,209.036,2019-03-10 00:00:00
218,1.256,3.122,105.687,2019-03-10 01:00:00
219,1.247,2.66,46.147,2019-03-10 02:00:00
220,1.24,2.4,25.552,2019-03-10 03:00:00
221,1.234,2.495,32.129,2019-03-10 04:00:00
222,1.23,2.966,82.868,2019-03-10 05:00:00
223,1.228,3.654,207.678,2019-03-10 06:00:00
224,1.227,3.107,102.179,2019-03-10 07:00:00
225,1.228,4.084,317.876,2019-03-10 08:00:00
226,1.231,4.499,446.812,2019-03-10 09:00:00
227,1.233,4.689,513.248,2019-03-10 10:00:00
228,1.236,4.684,511.557,2019-03-10 11:00:00
229,1.238,4.438,426.395,2019-03-10 12:00:00
230,1.24,4.07,314.043,2019-03-10 13:00:00
231,1.241,3.65,206.69,2019-03-10 14:00:00
232,1.243,3.226,123.23,2019-03-10 15:00:00
233,1.245,3.113,103.736,2019-03-10 16:00:00
234,1.246,3.112,103.426,2019-03-10 17:00:00
235,1.247,3.198,118.262,2019-03-10 18:00:00
236,1.249,3.371,149.618,2019-03-10 19:00:00
237,1.25,3.512,176.484,2019-03-10 20:00:00
238,1.25,3.496,175.0,2019-03-10 21:00:00
239,1.251,3.208,120.085,2019-03-10 22:00:00
240,1.248,2.873,69.551,2019-03-10 23:00:00
241,1.243,2.646,44.838,2019-03-11 00:00:00
242,1.237,2.592,39.975,2019-03-11 01:00:00
243,1.232,2.9,72.902,2019-03-11 02:00:00
244,1.229,3.626,203.266,2019-03-11 03:00:00
245,1.227,4.461,434.181,2019-03-11 04:00:00
246,1.226,5.179,706.949,2019-03-11 05:00:00
247,1.226,5.671,934.111,2019-03-11 06:00:00
248,1.228,5.161,699.169,2019-03-11 07:00:00
249,1.23,4.04,305.508,2019-03-11 08:00:00
250,1.233,4.62,491.748,2019-03-11 09:00:00
251,1.235,5.078,665.025,2019-03-11 10:00:00
252,1.238,5.108,676.571,2019-03-11 11:00:00
253,1.239,5.102,674.161,2019-03-11 12:00:00
254,1.241,4.896,591.0,2019-03-11 13:00:00
255,1.243,4.408,419.582,2019-03-11 14:00:00
256,1.245,3.607,197.028,2019-03-11 15:00:00
257,1.248,3.794,240.951,2019-03-11 16:00:00
258,1.251,4.348,397.394,2019-03-11 17:00:00
259,1.253,4.147,338.746,2019-03-11 18:00:00
260,1.255,3.407,155.043,2019-03-11 19:00:00
261,1.257,2.36,23.054,2019-03-11 20:00:00
262,1.259,1.755,3.114,2019-03-11 21:00:00
263,1.261,3.043,92.548,2019-03-11 22:00:00
264,1.259,4.468,436.264,2019-03-11 23:00:00
265,1.256,5.053,657.598,2019-03-12 00:00:00
266,1.253,5.166,701.137,2019-03-12 01:00:00
267,1.25,5.426,816.991,2019-03-12 02:00:00
268,1.249,5.524,864.411,2019-03-12 03:00:00
269,1.247,5.598,898.527,2019-03-12 04:00:00
270,1.247,5.965,1090.779,2019-03-12 05:00:00
271,1.248,5.902,1052.132,2019-03-12 06:00:00
272,1.25,6.745,1546.639,2019-03-12 07:00:00
273,1.252,8.191,2511.473,2019-03-12 08:00:00
274,1.255,9.472,3341.647,2019-03-12 09:00:00
275,1.257,10.215,3749.298,2019-03-12 10:00:00
276,1.259,10.237,3757.747,2019-03-12 11:00:00
277,1.261,10.014,3644.173,2019-03-12 12:00:00
278,1.262,9.739,3500.618,2019-03-12 13:00:00
279,1.264,9.419,3315.657,2019-03-12 14:00:00
280,1.266,8.984,3043.815,2019-03-12 15:00:00
281,1.268,8.245,2551.599,2019-03-12 16:00:00
282,1.27,7.719,2186.026,2019-03-12 17:00:00
283,1.272,7.52,2050.169,2019-03-12 18:00:00
284,1.274,7.134,1793.773,2019-03-12 19:00:00
285,1.276,6.713,1524.697,2019-03-12 20:00:00
286,1.278,6.028,1124.164,2019-03-12 21:00:00
287,1.279,5.103,674.737,2019-03-12 22:00:00
288,1.276,4.711,521.204,2019-03-12 23:00:00
289,1.27,4.25,366.853,2019-03-13 00:00:00
290,1.265,4.029,304.844,2019-03-13 01:00:00
291,1.259,3.968,288.187,2019-03-13 02:00:00
292,1.256,3.994,292.768,2019-03-13 03:00:00
293,1.253,3.979,289.019,2019-03-13 04:00:00
294,1.251,3.848,254.322,2019-03-13 05:00:00
295,1.25,2.982,84.792,2019-03-13 06:00:00
296,1.25,2.292,19.638,2019-03-13 07:00:00
297,1.252,2.334,22.016,2019-03-13 08:00:00
298,1.254,2.898,72.695,2019-03-13 09:00:00
299,1.257,3.47,169.633,2019-03-13 10:00:00
300,1.259,4.083,317.497,2019-03-13 11:00:00
301,1.261,4.975,622.408,2019-03-13 12:00:00
302,1.263,5.91,1056.418,2019-03-13 13:00:00
303,1.265,6.739,1542.921,2019-03-13 14:00:00
304,1.267,7.231,1856.642,2019-03-13 15:00:00
305,1.269,6.991,1703.057,2019-03-13 16:00:00
306,1.271,7.112,1777.793,2019-03-13 17:00:00
307,1.273,7.028,1721.837,2019-03-13 18:00:00
308,1.275,6.62,1468.483,2019-03-13 19:00:00
309,1.277,6.239,1242.501,2019-03-13 20:00:00
310,1.279,6.139,1181.085,2019-03-13 21:00:00
311,1.28,6.004,1108.358,2019-03-13 22:00:00
312,1.276,5.8,1003.851,2019-03-13 23:00:00
313,1.267,5.627,912.496,2019-03-14 00:00:00
314,1.26,5.102,674.138,2019-03-14 01:00:00
315,1.256,4.458,433.002,2019-03-14 02:00:00
316,1.253,3.779,237.123,2019-03-14 03:00:00
317,1.251,3.035,91.43,2019-03-14 04:00:00
318,1.25,2.364,23.321,2019-03-14 05:00:00
319,1.25,1.688,2.33,2019-03-14 06:00:00
320,1.251,1.27,0.245,2019-03-14 07:00:00
321,1.253,2.175,13.768,2019-03-14 08:00:00
322,1.255,2.502,32.676,2019-03-14 09:00:00
323,1.257,2.676,47.756,2019-03-14 10:00:00
324,1.259,2.849,66.54,2019-03-14 11:00:00
325,1.261,3.057,94.671,2019-03-14 12:00:00
326,1.263,3.077,97.696,2019-03-14 13:00:00
327,1.264,2.804,61.891,2019-03-14 14:00:00
328,1.266,2.274,18.482,2019-03-14 15:00:00
329,1.268,2.057,9.765,2019-03-14 16:00:00
330,1.27,2.813,62.339,2019-03-14 17:00:00
331,1.272,3.5,175.766,2019-03-14 18:00:00
332,1.275,3.821,247.583,2019-03-14 19:00:00
333,1.277,3.834,250.806,2019-03-14 20:00:00
334,1.28,3.618,201.13,2019-03-14 21:00:00
335,1.282,3.261,127.76,2019-03-14 22:00:00
336,1.278,2.887,71.29,2019-03-14 23:00:00
337,1.268,2.545,36.675,2019-03-15 00:00:00
338,1.261,2.278,18.875,2019-03-15 01:00:00
339,1.257,2.168,13.486,2019-03-15 02:00:00
340,1.254,2.306,20.423,2019-03-15 03:00:00
341,1.252,2.588,39.774,2019-03-15 04:00:00
342,1.251,2.935,77.52,2019-03-15 05:00:00
343,1.25,3.202,119.126,2019-03-15 06:00:00
344,1.249,2.614,41.93,2019-03-15 07:00:00
345,1.25,3.195,117.064,2019-03-15 08:00:00
346,1.252,3.567,188.089,2019-03-15 09:00:00
347,1.253,4.02,299.959,2019-03-15 10:00:00
348,1.254,4.662,506.15,2019-03-15 11:00:00
349,1.256,5.341,777.904,2019-03-15 12:00:00
350,1.257,5.806,1004.293,2019-03-15 13:00:00
351,1.259,6.074,1147.17,2019-03-15 14:00:00
352,1.262,6.049,1135.841,2019-03-15 15:00:00
353,1.265,5.459,836.551,2019-03-15 16:00:00
354,1.268,5.234,730.504,2019-03-15 17:00:00
355,1.27,4.592,478.626,2019-03-15 18:00:00
356,1.273,3.766,233.942,2019-03-15 19:00:00
357,1.275,3.107,102.294,2019-03-15 20:00:00
358,1.278,2.691,49.287,2019-03-15 21:00:00
359,1.279,2.443,28.55,2019-03-15 22:00:00
360,1.275,2.315,20.933,2019-03-15 23:00:00
361,1.264,2.153,12.901,2019-03-16 00:00:00
362,1.254,1.941,6.425,2019-03-16 01:00:00
363,1.249,1.635,1.899,2019-03-16 02:00:00
364,1.245,1.265,0.237,2019-03-16 03:00:00
365,1.242,0.98,0.025,2019-03-16 04:00:00
366,1.24,0.845,0.005,2019-03-16 05:00:00
367,1.239,1.007,0.03,2019-03-16 06:00:00
368,1.239,1.029,0.039,2019-03-16 07:00:00
369,1.241,1.865,4.893,2019-03-16 08:00:00
370,1.243,1.983,7.425,2019-03-16 09:00:00
371,1.244,2.214,15.673,2019-03-16 10:00:00
372,1.246,2.633,43.616,2019-03-16 11:00:00
373,1.247,3.055,94.363,2019-03-16 12:00:00
374,1.249,3.414,156.527,2019-03-16 13:00:00
375,1.25,3.77,235.017,2019-03-16 14:00:00
376,1.252,4.072,314.37,2019-03-16 15:00:00
377,1.255,3.979,289.03,2019-03-16 16:00:00
378,1.258,3.416,156.834,2019-03-16 17:00:00
379,1.26,2.484,31.665,2019-03-16 18:00:00
380,1.263,1.883,5.277,2019-03-16 19:00:00
381,1.265,2.085,10.696,2019-03-16 20:00:00
382,1.267,3.147,108.651,2019-03-16 21:00:00
383,1.267,4.384,411.819,2019-03-16 22:00:00
384,1.262,5.536,873.132,2019-03-16 23:00:00
385,1.248,6.561,1426.76,2019-03-17 00:00:00
386,1.236,7.296,1898.749,2019-03-17 01:00:00
387,1.228,7.633,2129.583,2019-03-17 02:00:00
388,1.223,7.521,2050.858,2019-03-17 03:00:00
389,1.218,7.185,1827.709,2019-03-17 04:00:00
390,1.214,6.964,1683.706,2019-03-17 05:00:00
391,1.212,6.301,1273.136,2019-03-17 06:00:00
392,1.211,4.612,486.567,2019-03-17 07:00:00
393,1.213,6.383,1320.904,2019-03-17 08:00:00
394,1.217,9.149,3151.453,2019-03-17 09:00:00
395,1.221,10.452,3860.426,2019-03-17 10:00:00
396,1.224,11.349,4225.049,2019-03-17 11:00:00
397,1.226,12.227,4479.425,2019-03-17 12:00:00
398,1.228,12.882,4623.053,2019-03-17 13:00:00
399,1.229,12.825,4613.035,2019-03-17 14:00:00
400,1.231,11.842,4376.704,2019-03-17 15:00:00
401,1.233,11.316,4210.432,2019-03-17 16:00:00
402,1.235,11.819,4370.181,2019-03-17 17:00:00
403,1.237,11.435,4250.775,2019-03-17 18:00:00
404,1.239,10.989,4093.653,2019-03-17 19:00:00
405,1.241,9.972,3622.297,2019-03-17 20:00:00
406,1.242,9.476,3344.261,2019-03-17 21:00:00
407,1.241,8.94,3012.442,2019-03-17 22:00:00
408,1.234,8.925,3006.127,2019-03-17 23:00:00
409,1.224,8.941,3013.337,2019-03-18 00:00:00
410,1.213,8.836,2947.678,2019-03-18 01:00:00
411,1.205,8.832,2947.711,2019-03-18 02:00:00
412,1.199,8.448,2687.873,2019-03-18 03:00:00
413,1.196,7.942,2339.494,2019-03-18 04:00:00
414,1.194,7.828,2266.295,2019-03-18 05:00:00
415,1.195,7.237,1863.46,2019-03-18 06:00:00
416,1.197,8.183,2505.777,2019-03-18 07:00:00
417,1.202,7.262,1881.174,2019-03-18 08:00:00
418,1.209,6.672,1499.774,2019-03-18 09:00:00
419,1.215,6.69,1512.144,2019-03-18 10:00:00
420,1.222,7.072,1751.396,2019-03-18 11:00:00
421,1.228,7.797,2239.727,2019-03-18 12:00:00
422,1.232,8.163,2494.542,2019-03-18 13:00:00
423,1.236,8.06,2421.117,2019-03-18 14:00:00
424,1.24,7.643,2140.706,2019-03-18 15:00:00
425,1.245,8.527,2744.416,2019-03-18 16:00:00
426,1.248,9.579,3409.448,2019-03-18 17:00:00
427,1.251,10.214,3749.335,2019-03-18 18:00:00
428,1.254,9.964,3621.292,2019-03-18 19:00:00
429,1.255,9.146,3147.886,2019-03-18 20:00:00
430,1.256,8.419,2672.978,2019-03-18 21:00:00
431,1.255,8.007,2389.771,2019-03-18 22:00:00
432,1.249,7.944,2341.536,2019-03-18 23:00:00
433,1.241,8.241,2551.576,2019-03-19 00:00:00
434,1.232,8.686,2850.173,2019-03-19 01:00:00
435,1.225,8.629,2808.396,2019-03-19 02:00:00
436,1.218,8.132,2470.659,2019-03-19 03:00:00
437,1.212,8.004,2384.924,2019-03-19 04:00:00
438,1.208,8.162,2493.265,2019-03-19 05:00:00
439,1.205,7.663,2154.758,2019-03-19 06:00:00
440,1.205,8.939,3011.926,2019-03-19 07:00:00
441,1.208,9.613,3423.862,2019-03-19 08:00:00
442,1.213,9.427,3317.084,2019-03-19 09:00:00
443,1.219,9.615,3425.171,2019-03-19 10:00:00
444,1.223,10.138,3707.852,2019-03-19 11:00:00
445,1.228,10.517,3890.353,2019-03-19 12:00:00
446,1.232,10.588,3923.095,2019-03-19 13:00:00
447,1.235,9.97,3621.291,2019-03-19 14:00:00
448,1.239,10.058,3667.032,2019-03-19 15:00:00
449,1.243,11.133,4144.522,2019-03-19 16:00:00
450,1.248,11.631,4313.996,2019-03-19 17:00:00
451,1.252,11.304,4206.293,2019-03-19 18:00:00
452,1.256,10.819,4021.228,2019-03-19 19:00:00
453,1.26,9.744,3501.756,2019-03-19 20:00:00
454,1.264,8.782,2914.96,2019-03-19 21:00:00
455,1.267,8.358,2626.745,2019-03-19 22:00:00
456,1.266,7.874,2297.027,2019-03-19 23:00:00
457,1.263,7.313,1910.186,2019-03-20 00:00:00
458,1.259,7.023,1718.593,2019-03-20 01:00:00
459,1.255,6.594,1449.519,2019-03-20 02:00:00
460,1.251,6.223,1229.617,2019-03-20 03:00:00
461,1.249,6.358,1307.072,2019-03-20 04:00:00
462,1.247,6.418,1345.801,2019-03-20 05:00:00
463,1.247,6.96,1683.598,2019-03-20 06:00:00
464,1.249,6.703,1516.408,2019-03-20 07:00:00
465,1.251,6.001,1105.758,2019-03-20 08:00:00
466,1.255,5.375,793.524,2019-03-20 09:00:00
467,1.258,5.404,806.888,2019-03-20 10:00:00
468,1.26,6.123,1172.144,2019-03-20 11:00:00
469,1.262,6.163,1196.124,2019-03-20 12:00:00
470,1.264,5.255,739.783,2019-03-20 13:00:00
471,1.266,5.097,672.187,2019-03-20 14:00:00
472,1.268,5.093,670.394,2019-03-20 15:00:00
473,1.27,5.121,682.124,2019-03-20 16:00:00
474,1.271,6.148,1185.764,2019-03-20 17:00:00
475,1.272,6.581,1444.37,2019-03-20 18:00:00
476,1.273,6.458,1369.28,2019-03-20 19:00:00
477,1.274,6.364,1311.371,2019-03-20 20:00:00
478,1.276,6.366,1314.059,2019-03-20 21:00:00
479,1.276,6.552,1421.539,2019-03-20 22:00:00
480,1.275,7.073,1752.666,2019-03-20 23:00:00
481,1.273,7.365,1948.174,2019-03-21 00:00:00
482,1.27,7.75,2207.831,2019-03-21 01:00:00
483,1.267,7.596,2105.759,2019-03-21 02:00:00
484,1.265,7.67,2159.372,2019-03-21 03:00:00
485,1.263,7.834,2269.467,2019-03-21 04:00:00
486,1.262,8.074,2433.377,2019-03-21 05:00:00
487,1.262,8.248,2551.616,2019-03-21 06:00:00
488,1.263,8.582,2782.215,2019-03-21 07:00:00
489,1.265,8.875,2970.149,2019-03-21 08:00:00
490,1.267,9.02,3064.08,2019-03-21 09:00:00
491,1.269,9.092,3109.762,2019-03-21 10:00:00
492,1.272,9.32,3251.097,2019-03-21 11:00:00
493,1.274,9.507,3366.639,2019-03-21 12:00:00
494,1.276,9.559,3392.943,2019-03-21 13:00:00
495,1.277,9.488,3356.304,2019-03-21 14:00:00
496,1.28,9.321,3251.67,2019-03-21 15:00:00
497,1.282,9.011,3063.956,2019-03-21 16:00:00
498,1.285,8.563,2766.331,2019-03-21 17:00:00
499,1.287,8.726,2872.582,2019-03-21 18:00:00
500,1.289,8.916,3000.966,2019-03-21 19:00:00
501,1.291,8.917,3002.712,2019-03-21 20:00:00
502,1.294,8.605,2792.108,2019-03-21 21:00:00
503,1.293,8.114,2460.488,2019-03-21 22:00:00
504,1.287,7.627,2125.226,2019-03-21 23:00:00
505,1.281,7.26,1880.67,2019-03-22 00:00:00
506,1.276,6.727,1533.388,2019-03-22 01:00:00
507,1.271,6.406,1333.873,2019-03-22 02:00:00
