Time,Temperature©,Humidity,Ground Radiation Intensity (W/m^2),Upper Atmosphere Radiation Intensity (W/m^2),hour,day,month,weekday,is_weekend,sin_hour,cos_hour,radiation_ratio,radiation_change,temp_squared,temp_derating,pv_lag_1,pv_lag_3,pv_roll_mean_3,pv_roll_std_3,pv_ramp_rate,pv_per_wm2,pv_efficiency,PV Generation (KW)
0.15728831604327992,1.5288240259580952,2.394879309809491,-0.23087542710623865,0.11972022148847838,0.7936521808642127,0.4853793196281594,0.13610171314660321,1.0018298276968018,1.5831646333879044,-1.3652428812858222,-0.3653547446263164,-1.1179987875327226,-1.581209629099416,1.9171101968715336,-0.1188267123399231,-0.3363031940215544,0.6564670947551536,-0.29287488732783584,0.42534801680641926,-0.6342198761992983,-0.8099796959383913,0.27839818800450766,197.914
0.15887102239947007,1.447713059278375,2.394879309809491,-0.6054825163534475,-0.4438630346180324,0.9381446897451328,0.4853793196281594,0.13610171314660321,1.0018298276968018,1.5831646333879044,-1.4134334416355843,0.000652629027139646,-1.9380389778793927,-1.2267444319225835,1.626617930020107,-0.1188267123399231,-0.5637498539461928,0.05548547843079526,-0.5518011063276436,-0.060244367328607294,-0.35514739028722,-0.9761221049631936,0.27839818800450766,28.123
0.1604537287556602,1.4060262733601416,2.394879309809491,-0.7266664988652808,-0.7613807289776989,1.0826371986260528,0.4853793196281594,0.13610171314660321,1.0018298276968018,1.5831646333879044,-1.3652428812858222,0.36666000268059584,-2.793288543669894,-0.3967520963021346,1.4829887045120644,-0.1188267123399231,-0.6911137724960712,-0.3363565127873341,-0.6821607641289003,-0.42185515976670673,-0.05882713624971273,-1.1935001618111216,-3.6281015845399605,0.0
0.16203643511185034,1.3775037356266138,2.394879309809491,-0.7308195607331402,-0.7852691157279553,1.227129707506973,0.4853793196281594,0.13610171314660321,1.0018298276968018,1.5831646333879044,-1.2239553072857048,0.7077245786753535,0.04151229930588416,-0.013461210098410791,1.3869335990328926,-0.1188267123399231,-0.7122094458908814,-0.5638093576486505,-0.7336447219162034,-0.6696834244576443,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
0.1636191414680405,1.355014811644409,2.1734133251573,-0.7308195607331402,-0.7852691157279553,1.371622216387893,0.4853793196281594,0.13610171314660321,1.0018298276968018,1.5831646333879044,-0.9991992343145856,1.0006033697932295,0.04151229930588416,0.0001405863758167104,1.3124681873348554,-0.1188267123399231,-0.7122094458908814,-0.6911767395941731,-0.740960441596732,-0.7139813127425322,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
0.1652018478242306,1.3343085462705497,2.1734133251573,-0.7308195607331402,-0.7852691157279553,1.5161147252688132,0.4853793196281594,0.13610171314660321,1.0018298276968018,1.5831646333879044,-0.7062914173184732,1.2253371704246283,0.04151229930588416,0.0001405863758167104,1.2448959481594715,-0.1188267123399231,-0.7122094458908814,-0.7122729866417431,-0.740960441596732,-0.7139813127425322,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
0.16678455418042076,1.30845999644954,2.1734133251573,-0.7308195607331402,-0.7852691157279553,1.6606072341497333,0.4853793196281594,0.13610171314660321,1.0018298276968018,1.5831646333879044,-0.3651930399725987,1.3666107434466859,0.04151229930588416,0.0001405863758167104,1.1618750809955893,-0.1188267123399231,-0.7122094458908814,-0.7122729866417431,-0.740960441596732,-0.7139813127425322,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
0.16836726053661089,1.2775377259740084,2.1734133251573,-0.7308195607331402,-0.7852691157279553,-1.6627204701114289,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,0.0008506069986390738,1.4147965283235673,0.04151229930588416,0.0001405863758167104,1.064502275196907,-0.1188267123399231,-0.7122094458908814,-0.7122729866417431,-0.740960441596732,-0.7139813127425322,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
0.16994996689280104,1.2313257297422828,2.1734133251573,-0.7308195607331402,-0.7852691157279553,-1.5182279612305087,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,0.3668942539698757,1.3666107434466865,0.04151229930588416,0.0001405863758167104,0.922930009200621,-0.1188267123399231,-0.7122094458908814,-0.7122729866417431,-0.740960441596732,-0.7139813127425322,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
0.17153267324899119,1.2026660644234974,2.1734133251573,-0.7308195607331402,-0.7852691157279553,-1.3737354523495886,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,0.7079926313157505,1.2253371704246288,0.04151229930588416,0.0001405863758167104,0.8375061475256788,-0.1188267123399231,-0.7122094458908814,-0.7122729866417431,-0.740960441596732,-0.7139813127425322,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
0.1731153796051813,1.2001977678888651,2.1734133251573,-0.7258531530508969,-0.7698778688863009,-1.2292429434686685,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,1.0009004483118633,1.0006033697932297,-2.1347075328043585,0.016406192006375418,0.8302341496307782,-0.1188267123399231,-0.7122094458908814,-0.7122729866417431,-0.740960441596732,-0.7139813127425322,-3.587499841079016e-06,-1.1935001618111216,-3.6281015845399605,0.0
0.17469808596137146,1.223098074626842,2.1734133251573,-0.579600852896852,-0.4189574408965802,-1.0847504345877486,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,1.2256565212829829,0.7077245786753535,-1.7358323478383721,0.4791351412072834,0.8982202585966734,-0.1188267123399231,-0.7122094458908814,-0.7122729866417431,-0.6911085581000689,-0.41211860279509016,0.4008407350271085,0.03426171533974655,0.27839818800450766,191.64
0.17628079231756158,1.2987239378962685,2.1734133251573,-0.26492689935759517,0.14934171454497736,-0.9402579257068283,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,1.3669440952831002,0.36666000268059634,-1.3567061891878742,1.030737097568024,1.130988267547268,-0.1188267123399231,-0.5684561176762016,-0.7122729866417431,-0.5029418902669179,0.3084584315348932,1.1121448838117813,0.31066290227502813,0.27839818800450766,723.348
0.17786349867375173,1.4178192456922736,2.394879309809491,0.1874024253926098,0.7171642206466289,-0.7957654168259083,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,1.4151346556328623,0.0006526290271399923,-0.8581254510019957,1.4815756360655317,1.5232302745555335,-0.1188267123399231,-0.1696103932012958,-0.7122729866417431,-0.0973553007986053,1.1667861276330045,1.7482060101884918,0.4515304909594035,0.27839818800450766,1559.151
0.17944620502994188,1.5354747138430767,2.394879309809491,0.6860742862372349,1.2451851754434002,-0.6512729079449882,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,1.3669440952831002,-0.3653547446263164,-0.4746162685302709,1.6333532315148165,1.9415754226003843,-0.1188267123399231,0.4573435985635447,-0.5685157493556681,0.3985086170162574,1.1755356514415685,1.1267341613614859,0.24089004061244537,0.27839818800450766,2097.834
