Time,Air Density,Wind Speed ,Power Generation ,timestamp
1609,1.15,5.852,1025.914,2019-08-07 00:00:00
1610,1.146,6.017,1115.35,2019-08-07 01:00:00
1611,1.143,6.104,1164.575,2019-08-07 02:00:00
1612,1.14,6.318,1282.957,2019-08-07 03:00:00
1613,1.138,6.417,1344.7,2019-08-07 04:00:00
1614,1.137,6.35,1306.324,2019-08-07 05:00:00
1615,1.136,6.147,1185.074,2019-08-07 06:00:00
1616,1.137,6.506,1393.782,2019-08-07 07:00:00
1617,1.139,7.043,1731.593,2019-08-07 08:00:00
1618,1.141,7.149,1807.022,2019-08-07 09:00:00
1619,1.143,7.474,2019.098,2019-08-07 10:00:00
1620,1.146,7.305,1904.53,2019-08-07 11:00:00
1621,1.148,6.942,1670.718,2019-08-07 12:00:00
1622,1.15,6.563,1428.367,2019-08-07 13:00:00
1623,1.152,6.029,1124.664,2019-08-07 14:00:00
1624,1.154,6.064,1139.561,2019-08-07 15:00:00
1625,1.155,6.01,1114.942,2019-08-07 16:00:00
1626,1.157,6.201,1216.104,2019-08-07 17:00:00
1627,1.158,6.751,1550.059,2019-08-07 18:00:00
1628,1.16,7.064,1745.213,2019-08-07 19:00:00
1629,1.161,7.311,1908.848,2019-08-07 20:00:00
1630,1.162,7.5,2036.805,2019-08-07 21:00:00
1631,1.16,7.498,2036.52,2019-08-07 22:00:00
1632,1.157,7.357,1941.707,2019-08-07 23:00:00
1633,1.153,7.189,1832.892,2019-08-08 00:00:00
1634,1.149,7.311,1908.943,2019-08-08 01:00:00
1635,1.146,7.217,1846.09,2019-08-08 02:00:00
1636,1.144,7.141,1802.3,2019-08-08 03:00:00
1637,1.142,8.0,2380.056,2019-08-08 04:00:00
1638,1.141,6.977,1688.117,2019-08-08 05:00:00
1639,1.14,7.534,2063.667,2019-08-08 06:00:00
1640,1.141,7.258,1878.435,2019-08-08 07:00:00
1641,1.141,7.673,2159.42,2019-08-08 08:00:00
1642,1.143,8.096,2450.506,2019-08-08 09:00:00
1643,1.145,7.983,2369.816,2019-08-08 10:00:00
1644,1.146,7.867,2292.799,2019-08-08 11:00:00
1645,1.148,7.767,2221.325,2019-08-08 12:00:00
1646,1.149,7.792,2236.729,2019-08-08 13:00:00
1647,1.149,8.065,2424.394,2019-08-08 14:00:00
1648,1.15,8.4,2660.091,2019-08-08 15:00:00
1649,1.151,8.972,3032.913,2019-08-08 16:00:00
1650,1.152,9.46,3340.491,2019-08-08 17:00:00
1651,1.153,9.641,3440.693,2019-08-08 18:00:00
1652,1.154,9.687,3470.911,2019-08-08 19:00:00
1653,1.156,9.21,3183.181,2019-08-08 20:00:00
1654,1.157,8.31,2592.654,2019-08-08 21:00:00
1655,1.157,7.442,2002.415,2019-08-08 22:00:00
1656,1.156,6.615,1462.275,2019-08-08 23:00:00
1657,1.154,6.028,1123.878,2019-08-09 00:00:00
1658,1.151,5.981,1098.934,2019-08-09 01:00:00
1659,1.148,6.445,1360.086,2019-08-09 02:00:00
1660,1.146,6.248,1243.476,2019-08-09 03:00:00
1661,1.144,6.446,1360.114,2019-08-09 04:00:00
1662,1.144,6.115,1167.615,2019-08-09 05:00:00
1663,1.144,5.287,758.1,2019-08-09 06:00:00
1664,1.145,5.617,907.765,2019-08-09 07:00:00
1665,1.147,5.43,818.836,2019-08-09 08:00:00
1666,1.15,5.192,713.036,2019-08-09 09:00:00
1667,1.154,5.209,720.138,2019-08-09 10:00:00
1668,1.157,5.436,821.592,2019-08-09 11:00:00
1669,1.16,5.432,819.75,2019-08-09 12:00:00
1670,1.162,4.868,582.875,2019-08-09 13:00:00
1671,1.164,4.146,338.473,2019-08-09 14:00:00
1672,1.166,3.749,229.929,2019-08-09 15:00:00
1673,1.168,3.692,216.902,2019-08-09 16:00:00
1674,1.169,3.408,155.244,2019-08-09 17:00:00
1675,1.17,3.451,165.626,2019-08-09 18:00:00
1676,1.172,5.32,772.765,2019-08-09 19:00:00
1677,1.173,5.525,865.559,2019-08-09 20:00:00
1678,1.173,5.352,782.997,2019-08-09 21:00:00
1679,1.171,5.514,858.125,2019-08-09 22:00:00
1680,1.168,5.622,910.279,2019-08-09 23:00:00
1681,1.164,5.633,915.304,2019-08-10 00:00:00
1682,1.161,5.56,884.402,2019-08-10 01:00:00
1683,1.158,5.362,787.443,2019-08-10 02:00:00
1684,1.156,5.278,753.465,2019-08-10 03:00:00
1685,1.153,5.278,752.891,2019-08-10 04:00:00
1686,1.152,5.187,710.298,2019-08-10 05:00:00
1687,1.151,4.61,484.897,2019-08-10 06:00:00
1688,1.151,5.072,664.842,2019-08-10 07:00:00
1689,1.152,5.738,967.54,2019-08-10 08:00:00
1690,1.153,5.637,917.282,2019-08-10 09:00:00
1691,1.155,5.643,920.325,2019-08-10 10:00:00
1692,1.157,5.59,894.531,2019-08-10 11:00:00
1693,1.158,5.265,744.121,2019-08-10 12:00:00
1694,1.159,5.032,649.282,2019-08-10 13:00:00
1695,1.16,5.022,641.915,2019-08-10 14:00:00
1696,1.161,4.768,542.203,2019-08-10 15:00:00
1697,1.162,4.974,621.93,2019-08-10 16:00:00
1698,1.162,5.252,738.428,2019-08-10 17:00:00
1699,1.163,5.659,928.152,2019-08-10 18:00:00
1700,1.164,5.787,997.272,2019-08-10 19:00:00
1701,1.165,6.228,1235.274,2019-08-10 20:00:00
1702,1.165,6.458,1369.744,2019-08-10 21:00:00
1703,1.164,5.984,1099.02,2019-08-10 22:00:00
1704,1.161,5.469,837.253,2019-08-10 23:00:00
1705,1.158,5.115,679.789,2019-08-11 00:00:00
1706,1.155,5.377,794.158,2019-08-11 01:00:00
1707,1.152,5.394,802.23,2019-08-11 02:00:00
1708,1.149,5.24,733.32,2019-08-11 03:00:00
1709,1.147,4.92,600.635,2019-08-11 04:00:00
1710,1.145,3.932,276.186,2019-08-11 05:00:00
1711,1.145,2.486,31.701,2019-08-11 06:00:00
1712,1.145,1.69,2.355,2019-08-11 07:00:00
1713,1.145,1.465,0.783,2019-08-11 08:00:00
1714,1.147,1.753,3.09,2019-08-11 09:00:00
1715,1.149,2.153,12.913,2019-08-11 10:00:00
1716,1.151,2.496,32.183,2019-08-11 11:00:00
1717,1.153,2.643,44.599,2019-08-11 12:00:00
1718,1.155,2.812,62.195,2019-08-11 13:00:00
1719,1.157,3.025,89.892,2019-08-11 14:00:00
1720,1.158,3.057,94.572,2019-08-11 15:00:00
1721,1.159,2.722,53.247,2019-08-11 16:00:00
1722,1.16,2.098,10.931,2019-08-11 17:00:00
1723,1.162,1.674,2.187,2019-08-11 18:00:00
1724,1.163,1.413,0.603,2019-08-11 19:00:00
1725,1.164,1.247,0.21,2019-08-11 20:00:00
1726,1.165,1.417,0.607,2019-08-11 21:00:00
1727,1.162,1.788,3.659,2019-08-11 22:00:00
1728,1.156,2.077,10.439,2019-08-11 23:00:00
1729,1.15,2.236,16.452,2019-08-12 00:00:00
1730,1.146,2.468,30.746,2019-08-12 01:00:00
1731,1.142,2.846,66.24,2019-08-12 02:00:00
1732,1.139,3.184,114.571,2019-08-12 03:00:00
1733,1.136,3.79,240.013,2019-08-12 04:00:00
1734,1.135,3.868,261.541,2019-08-12 05:00:00
1735,1.134,2.949,80.461,2019-08-12 06:00:00
1736,1.134,3.04,92.08,2019-08-12 07:00:00
1737,1.135,3.153,109.553,2019-08-12 08:00:00
1738,1.137,3.042,92.35,2019-08-12 09:00:00
1739,1.139,3.061,95.238,2019-08-12 10:00:00
1740,1.143,3.014,88.34,2019-08-12 11:00:00
1741,1.146,2.774,58.385,2019-08-12 12:00:00
1742,1.149,2.642,44.519,2019-08-12 13:00:00
1743,1.152,2.878,70.153,2019-08-12 14:00:00
1744,1.155,3.319,138.373,2019-08-12 15:00:00
1745,1.157,3.559,186.542,2019-08-12 16:00:00
1746,1.159,4.093,320.513,2019-08-12 17:00:00
1747,1.16,5.207,720.076,2019-08-12 18:00:00
1748,1.162,6.021,1116.154,2019-08-12 19:00:00
1749,1.163,6.373,1318.625,2019-08-12 20:00:00
1750,1.163,6.106,1164.63,2019-08-12 21:00:00
1751,1.159,6.088,1153.655,2019-08-12 22:00:00
1752,1.152,6.13,1175.926,2019-08-12 23:00:00
1753,1.146,6.142,1182.729,2019-08-13 00:00:00
1754,1.141,6.046,1132.756,2019-08-13 01:00:00
1755,1.137,5.895,1048.816,2019-08-13 02:00:00
1756,1.135,5.911,1056.986,2019-08-13 03:00:00
1757,1.133,5.848,1023.877,2019-08-13 04:00:00
1758,1.132,5.408,808.371,2019-08-13 05:00:00
1759,1.131,6.051,1136.948,2019-08-13 06:00:00
1760,1.132,6.83,1600.199,2019-08-13 07:00:00
1761,1.134,6.705,1518.053,2019-08-13 08:00:00
1762,1.135,6.322,1286.556,2019-08-13 09:00:00
1763,1.137,5.883,1042.272,2019-08-13 10:00:00
1764,1.14,5.339,777.168,2019-08-13 11:00:00
1765,1.142,5.203,719.942,2019-08-13 12:00:00
1766,1.144,5.347,780.836,2019-08-13 13:00:00
1767,1.145,5.472,838.3,2019-08-13 14:00:00
1768,1.147,5.284,756.736,2019-08-13 15:00:00
1769,1.148,4.943,609.343,2019-08-13 16:00:00
1770,1.149,5.42,813.97,2019-08-13 17:00:00
1771,1.149,5.87,1035.303,2019-08-13 18:00:00
1772,1.15,5.875,1038.281,2019-08-13 19:00:00
1773,1.151,6.008,1113.355,2019-08-13 20:00:00
1774,1.151,6.034,1126.091,2019-08-13 21:00:00
1775,1.15,5.695,948.696,2019-08-13 22:00:00
1776,1.145,5.629,913.309,2019-08-13 23:00:00
1777,1.141,5.563,885.803,2019-08-14 00:00:00
1778,1.136,5.492,847.742,2019-08-14 01:00:00
1779,1.133,5.585,894.31,2019-08-14 02:00:00
1780,1.13,5.721,959.022,2019-08-14 03:00:00
1781,1.128,5.759,978.195,2019-08-14 04:00:00
1782,1.126,5.55,879.903,2019-08-14 05:00:00
1783,1.125,5.018,639.676,2019-08-14 06:00:00
1784,1.125,4.078,316.165,2019-08-14 07:00:00
1785,1.126,3.581,191.305,2019-08-14 08:00:00
1786,1.128,3.506,175.923,2019-08-14 09:00:00
1787,1.13,2.835,64.895,2019-08-14 10:00:00
1788,1.132,1.819,4.152,2019-08-14 11:00:00
1789,1.134,0.915,0.01,2019-08-14 12:00:00
1790,1.136,1.643,1.963,2019-08-14 13:00:00
1791,1.138,2.846,66.296,2019-08-14 14:00:00
1792,1.14,3.81,244.818,2019-08-14 15:00:00
1793,1.142,4.415,420.392,2019-08-14 16:00:00
1794,1.143,4.315,386.756,2019-08-14 17:00:00
1795,1.145,4.602,482.264,2019-08-14 18:00:00
1796,1.147,4.614,487.562,2019-08-14 19:00:00
1797,1.149,3.927,274.758,2019-08-14 20:00:00
1798,1.15,3.179,113.746,2019-08-14 21:00:00
1799,1.149,3.141,107.651,2019-08-14 22:00:00
1800,1.146,3.672,211.832,2019-08-14 23:00:00
1801,1.14,4.37,407.073,2019-08-15 00:00:00
1802,1.136,5.131,686.428,2019-08-15 01:00:00
1803,1.132,5.409,808.773,2019-08-15 02:00:00
1804,1.13,5.326,772.947,2019-08-15 03:00:00
1805,1.129,5.353,783.589,2019-08-15 04:00:00
1806,1.128,5.399,804.312,2019-08-15 05:00:00
1807,1.128,4.594,479.245,2019-08-15 06:00:00
1808,1.128,4.683,511.036,2019-08-15 07:00:00
1809,1.129,5.042,653.153,2019-08-15 08:00:00
1810,1.131,5.308,767.21,2019-08-15 09:00:00
1811,1.134,5.078,665.019,2019-08-15 10:00:00
1812,1.136,4.511,450.682,2019-08-15 11:00:00
1813,1.138,3.963,286.996,2019-08-15 12:00:00
1814,1.14,4.176,344.438,2019-08-15 13:00:00
1815,1.142,5.112,678.471,2019-08-15 14:00:00
1816,1.143,5.551,880.153,2019-08-15 15:00:00
1817,1.144,5.869,1035.165,2019-08-15 16:00:00
1818,1.145,6.394,1327.062,2019-08-15 17:00:00
1819,1.146,7.012,1716.093,2019-08-15 18:00:00
1820,1.147,6.982,1693.178,2019-08-15 19:00:00
1821,1.147,6.987,1699.725,2019-08-15 20:00:00
1822,1.148,6.795,1572.168,2019-08-15 21:00:00
1823,1.146,6.585,1444.482,2019-08-15 22:00:00
1824,1.143,6.293,1267.95,2019-08-15 23:00:00
1825,1.14,5.821,1010.245,2019-08-16 00:00:00
1826,1.137,5.89,1045.775,2019-08-16 01:00:00
1827,1.135,5.93,1067.089,2019-08-16 02:00:00
1828,1.132,5.883,1042.514,2019-08-16 03:00:00
1829,1.13,5.766,981.922,2019-08-16 04:00:00
1830,1.129,5.299,763.148,2019-08-16 05:00:00
1831,1.129,4.822,562.653,2019-08-16 06:00:00
1832,1.13,5.032,648.975,2019-08-16 07:00:00
1833,1.131,5.521,861.555,2019-08-16 08:00:00
1834,1.133,5.635,916.337,2019-08-16 09:00:00
1835,1.136,6.086,1153.577,2019-08-16 10:00:00
1836,1.138,6.577,1440.274,2019-08-16 11:00:00
1837,1.14,6.911,1646.311,2019-08-16 12:00:00
1838,1.142,7.0,1703.31,2019-08-16 13:00:00
1839,1.143,6.33,1295.089,2019-08-16 14:00:00
1840,1.145,5.466,837.161,2019-08-16 15:00:00
1841,1.146,4.958,615.603,2019-08-16 16:00:00
1842,1.147,4.684,511.516,2019-08-16 17:00:00
1843,1.147,5.175,705.262,2019-08-16 18:00:00
1844,1.148,5.486,844.889,2019-08-16 19:00:00
1845,1.15,5.417,812.495,2019-08-16 20:00:00
1846,1.15,5.35,782.137,2019-08-16 21:00:00
1847,1.149,5.079,665.053,2019-08-16 22:00:00
1848,1.146,4.799,557.378,2019-08-16 23:00:00
1849,1.144,4.675,508.254,2019-08-17 00:00:00
1850,1.141,4.634,496.929,2019-08-17 01:00:00
1851,1.138,4.428,423.002,2019-08-17 02:00:00
1852,1.135,4.155,339.724,2019-08-17 03:00:00
1853,1.133,4.246,365.597,2019-08-17 04:00:00
1854,1.133,3.515,177.02,2019-08-17 05:00:00
1855,1.133,2.465,30.48,2019-08-17 06:00:00
1856,1.134,2.366,23.422,2019-08-17 07:00:00
1857,1.135,2.266,17.891,2019-08-17 08:00:00
1858,1.138,2.194,14.722,2019-08-17 09:00:00
1859,1.141,2.165,13.379,2019-08-17 10:00:00
1860,1.145,2.076,10.389,2019-08-17 11:00:00
1861,1.147,1.983,7.42,2019-08-17 12:00:00
1862,1.149,1.891,5.336,2019-08-17 13:00:00
1863,1.151,1.852,4.592,2019-08-17 14:00:00
1864,1.153,2.277,18.726,2019-08-17 15:00:00
1865,1.154,2.51,33.234,2019-08-17 16:00:00
1866,1.156,2.929,76.688,2019-08-17 17:00:00
1867,1.157,3.46,167.41,2019-08-17 18:00:00
1868,1.159,3.672,211.732,2019-08-17 19:00:00
1869,1.16,3.787,239.19,2019-08-17 20:00:00
1870,1.161,3.756,231.597,2019-08-17 21:00:00
1871,1.161,3.842,253.01,2019-08-17 22:00:00
1872,1.159,4.148,339.125,2019-08-17 23:00:00
1873,1.156,4.448,429.854,2019-08-18 00:00:00
1874,1.154,4.569,470.786,2019-08-18 01:00:00
1875,1.152,4.802,558.642,2019-08-18 02:00:00
1876,1.15,4.99,628.383,2019-08-18 03:00:00
1877,1.148,5.233,730.255,2019-08-18 04:00:00
1878,1.148,5.715,958.506,2019-08-18 05:00:00
1879,1.148,5.777,990.574,2019-08-18 06:00:00
1880,1.149,6.478,1381.261,2019-08-18 07:00:00
1881,1.151,6.869,1624.792,2019-08-18 08:00:00
1882,1.153,7.075,1755.18,2019-08-18 09:00:00
1883,1.156,7.083,1761.904,2019-08-18 10:00:00
1884,1.16,6.956,1678.457,2019-08-18 11:00:00
1885,1.163,6.933,1662.227,2019-08-18 12:00:00
1886,1.165,6.941,1670.675,2019-08-18 13:00:00
1887,1.168,6.769,1556.211,2019-08-18 14:00:00
1888,1.17,6.104,1164.557,2019-08-18 15:00:00
1889,1.172,5.738,967.509,2019-08-18 16:00:00
1890,1.174,5.871,1036.248,2019-08-18 17:00:00
1891,1.176,6.129,1175.055,2019-08-18 18:00:00
1892,1.178,6.118,1169.482,2019-08-18 19:00:00
1893,1.179,5.632,914.743,2019-08-18 20:00:00
1894,1.18,5.01,636.516,2019-08-18 21:00:00
1895,1.178,4.337,393.846,2019-08-18 22:00:00
1896,1.173,3.741,228.004,2019-08-18 23:00:00
1897,1.168,3.34,142.262,2019-08-19 00:00:00
1898,1.163,3.224,122.941,2019-08-19 01:00:00
1899,1.159,3.275,130.315,2019-08-19 02:00:00
1900,1.156,3.274,130.172,2019-08-19 03:00:00
1901,1.154,3.134,106.513,2019-08-19 04:00:00
1902,1.152,2.61,41.566,2019-08-19 05:00:00
1903,1.151,1.676,2.215,2019-08-19 06:00:00
1904,1.152,2.107,11.208,2019-08-19 07:00:00
1905,1.153,2.982,84.782,2019-08-19 08:00:00
1906,1.155,3.686,215.014,2019-08-19 09:00:00
1907,1.157,4.203,352.607,2019-08-19 10:00:00
1908,1.161,4.301,382.596,2019-08-19 11:00:00
1909,1.164,4.241,364.2,2019-08-19 12:00:00
1910,1.167,4.263,370.666,2019-08-19 13:00:00
1911,1.169,4.448,429.591,2019-08-19 14:00:00
1912,1.172,4.603,482.623,2019-08-19 15:00:00
1913,1.174,4.573,471.963,2019-08-19 16:00:00
1914,1.176,4.951,612.863,2019-08-19 17:00:00
1915,1.178,5.825,1012.396,2019-08-19 18:00:00
1916,1.18,6.252,1245.402,2019-08-19 19:00:00
1917,1.182,6.264,1254.823,2019-08-19 20:00:00
1918,1.182,5.649,923.282,2019-08-19 21:00:00
1919,1.179,5.069,664.442,2019-08-19 22:00:00
1920,1.173,4.595,479.787,2019-08-19 23:00:00
1921,1.167,4.116,328.883,2019-08-20 00:00:00
1922,1.163,4.112,326.546,2019-08-20 01:00:00
1923,1.159,4.396,415.837,2019-08-20 02:00:00
1924,1.156,4.784,551.528,2019-08-20 03:00:00
1925,1.153,4.834,567.21,2019-08-20 04:00:00
1926,1.151,4.175,344.382,2019-08-20 05:00:00
1927,1.15,2.097,10.922,2019-08-20 06:00:00
1928,1.15,2.488,31.731,2019-08-20 07:00:00
1929,1.151,2.703,51.287,2019-08-20 08:00:00
1930,1.152,2.708,51.733,2019-08-20 09:00:00
1931,1.154,3.002,86.62,2019-08-20 10:00:00
1932,1.156,3.058,94.835,2019-08-20 11:00:00
1933,1.158,3.276,130.465,2019-08-20 12:00:00
1934,1.159,3.895,268.854,2019-08-20 13:00:00
1935,1.16,4.389,413.304,2019-08-20 14:00:00
1936,1.161,4.474,438.473,2019-08-20 15:00:00
1937,1.161,4.814,561.653,2019-08-20 16:00:00
1938,1.161,6.033,1126.073,2019-08-20 17:00:00
1939,1.161,7.268,1881.312,2019-08-20 18:00:00
1940,1.161,7.843,2274.306,2019-08-20 19:00:00
1941,1.161,7.854,2283.248,2019-08-20 20:00:00
1942,1.161,7.901,2317.654,2019-08-20 21:00:00
1943,1.159,7.574,2089.081,2019-08-20 22:00:00
1944,1.156,7.481,2024.086,2019-08-20 23:00:00
1945,1.153,7.174,1821.301,2019-08-21 00:00:00
1946,1.15,6.673,1499.802,2019-08-21 01:00:00
1947,1.147,6.693,1512.241,2019-08-21 02:00:00
1948,1.145,6.831,1600.222,2019-08-21 03:00:00
1949,1.143,7.139,1800.344,2019-08-21 04:00:00
1950,1.142,7.383,1959.329,2019-08-21 05:00:00
1951,1.142,8.187,2508.475,2019-08-21 06:00:00
1952,1.143,8.394,2653.245,2019-08-21 07:00:00
1953,1.145,8.73,2875.17,2019-08-21 08:00:00
1954,1.147,10.005,3639.41,2019-08-21 09:00:00
1955,1.149,10.719,3979.145,2019-08-21 10:00:00
1956,1.151,10.426,3850.29,2019-08-21 11:00:00
1957,1.153,9.397,3301.929,2019-08-21 12:00:00
1958,1.155,8.449,2687.874,2019-08-21 13:00:00
1959,1.156,7.289,1894.735,2019-08-21 14:00:00
1960,1.157,6.634,1471.917,2019-08-21 15:00:00
1961,1.159,6.508,1395.04,2019-08-21 16:00:00
1962,1.16,6.907,1643.354,2019-08-21 17:00:00
1963,1.161,7.344,1934.179,2019-08-21 18:00:00
1964,1.162,7.412,1978.674,2019-08-21 19:00:00
1965,1.163,6.799,1574.669,2019-08-21 20:00:00
1966,1.164,6.344,1299.732,2019-08-21 21:00:00
1967,1.162,6.428,1348.285,2019-08-21 22:00:00
1968,1.159,6.123,1172.218,2019-08-21 23:00:00
1969,1.155,6.184,1208.555,2019-08-22 00:00:00
1970,1.152,6.416,1343.758,2019-08-22 01:00:00
1971,1.149,6.207,1222.383,2019-08-22 02:00:00
1972,1.147,6.448,1360.161,2019-08-22 03:00:00
1973,1.145,6.681,1501.207,2019-08-22 04:00:00
1974,1.145,6.417,1344.096,2019-08-22 05:00:00
1975,1.145,6.07,1143.181,2019-08-22 06:00:00
1976,1.146,5.832,1015.77,2019-08-22 07:00:00
1977,1.148,5.489,846.01,2019-08-22 08:00:00
1978,1.15,5.316,770.858,2019-08-22 09:00:00
1979,1.153,4.948,611.596,2019-08-22 10:00:00
1980,1.156,4.605,483.373,2019-08-22 11:00:00
1981,1.159,4.043,306.364,2019-08-22 12:00:00
1982,1.161,3.595,194.321,2019-08-22 13:00:00
1983,1.163,3.548,184.167,2019-08-22 14:00:00
1984,1.165,3.858,257.058,2019-08-22 15:00:00
1985,1.166,4.104,323.5,2019-08-22 16:00:00
1986,1.168,4.671,506.74,2019-08-22 17:00:00
1987,1.169,5.23,728.92,2019-08-22 18:00:00
1988,1.17,5.434,820.466,2019-08-22 19:00:00
1989,1.172,5.473,838.567,2019-08-22 20:00:00
1990,1.173,5.663,930.108,2019-08-22 21:00:00
1991,1.172,5.838,1018.762,2019-08-22 22:00:00
1992,1.168,6.014,1115.242,2019-08-22 23:00:00
1993,1.164,6.017,1115.324,2019-08-23 00:00:00
1994,1.161,6.037,1126.205,2019-08-23 01:00:00
1995,1.157,6.104,1164.564,2019-08-23 02:00:00
1996,1.154,6.248,1243.498,2019-08-23 03:00:00
1997,1.152,6.353,1306.911,2019-08-23 04:00:00
1998,1.151,5.949,1082.163,2019-08-23 05:00:00
1999,1.151,5.319,772.274,2019-08-23 06:00:00
2000,1.151,6.111,1165.42,2019-08-23 07:00:00
2001,1.153,6.463,1371.931,2019-08-23 08:00:00
2002,1.155,6.434,1352.498,2019-08-23 09:00:00
2003,1.158,6.152,1187.992,2019-08-23 10:00:00
2004,1.161,5.716,958.54,2019-08-23 11:00:00
2005,1.164,5.502,852.225,2019-08-23 12:00:00
2006,1.166,5.525,865.266,2019-08-23 13:00:00
2007,1.168,5.564,886.508,2019-08-23 14:00:00
2008,1.17,5.43,818.883,2019-08-23 15:00:00
2009,1.172,5.589,894.453,2019-08-23 16:00:00
2010,1.173,6.038,1126.253,2019-08-23 17:00:00
2011,1.174,6.247,1243.437,2019-08-23 18:00:00
2012,1.175,5.92,1061.685,2019-08-23 19:00:00
2013,1.177,5.908,1055.76,2019-08-23 20:00:00
2014,1.178,6.005,1110.343,2019-08-23 21:00:00
2015,1.176,5.926,1064.766,2019-08-23 22:00:00
2016,1.169,5.822,1010.855,2019-08-23 23:00:00
2017,1.164,5.772,985.829,2019-08-24 00:00:00
2018,1.16,5.81,1004.424,2019-08-24 01:00:00
2019,1.156,5.615,906.51,2019-08-24 02:00:00
2020,1.153,5.559,884.076,2019-08-24 03:00:00
2021,1.151,5.471,837.993,2019-08-24 04:00:00
2022,1.15,4.46,433.611,2019-08-24 05:00:00
2023,1.149,2.737,54.201,2019-08-24 06:00:00
2024,1.15,2.836,64.997,2019-08-24 07:00:00
2025,1.151,3.166,111.648,2019-08-24 08:00:00
2026,1.153,3.197,117.922,2019-08-24 09:00:00
2027,1.155,2.812,62.267,2019-08-24 10:00:00
2028,1.158,2.209,15.591,2019-08-24 11:00:00
2029,1.161,1.648,2.011,2019-08-24 12:00:00
2030,1.163,1.508,0.987,2019-08-24 13:00:00
2031,1.165,2.026,8.75,2019-08-24 14:00:00
2032,1.167,2.721,53.105,2019-08-24 15:00:00
2033,1.17,3.27,129.446,2019-08-24 16:00:00
2034,1.172,3.632,204.659,2019-08-24 17:00:00
2035,1.174,3.489,173.378,2019-08-24 18:00:00
2036,1.175,2.967,82.9,2019-08-24 19:00:00
2037,1.177,2.245,16.903,2019-08-24 20:00:00
2038,1.179,1.465,0.784,2019-08-24 21:00:00
2039,1.176,0.812,0.001,2019-08-24 22:00:00
2040,1.168,0.825,0.005,2019-08-24 23:00:00
2041,1.161,1.125,0.092,2019-08-25 00:00:00
2042,1.156,1.473,0.818,2019-08-25 01:00:00
2043,1.153,1.756,3.127,2019-08-25 02:00:00
2044,1.15,1.865,4.917,2019-08-25 03:00:00
2045,1.148,1.808,3.98,2019-08-25 04:00:00
2046,1.147,1.772,3.334,2019-08-25 05:00:00
2047,1.146,1.768,3.28,2019-08-25 06:00:00
2048,1.146,2.64,44.335,2019-08-25 07:00:00
2049,1.147,3.084,98.715,2019-08-25 08:00:00
2050,1.149,3.311,136.783,2019-08-25 09:00:00
2051,1.151,3.497,175.132,2019-08-25 10:00:00
2052,1.155,3.482,172.11,2019-08-25 11:00:00
2053,1.158,3.258,127.249,2019-08-25 12:00:00
2054,1.16,3.058,94.75,2019-08-25 13:00:00
2055,1.163,3.02,89.234,2019-08-25 14:00:00
2056,1.165,2.961,82.051,2019-08-25 15:00:00
2057,1.168,2.544,36.583,2019-08-25 16:00:00
2058,1.17,2.255,17.36,2019-08-25 17:00:00
2059,1.171,1.601,1.566,2019-08-25 18:00:00
2060,1.173,1.101,0.071,2019-08-25 19:00:00
2061,1.175,0.895,0.01,2019-08-25 20:00:00
2062,1.176,1.246,0.209,2019-08-25 21:00:00
2063,1.173,1.934,6.243,2019-08-25 22:00:00
2064,1.164,2.636,43.905,2019-08-25 23:00:00
2065,1.157,3.052,93.89,2019-08-26 00:00:00
2066,1.152,3.504,175.88,2019-08-26 01:00:00
2067,1.148,4.298,382.154,2019-08-26 02:00:00
2068,1.144,4.752,536.146,2019-08-26 03:00:00
2069,1.142,4.944,610.071,2019-08-26 04:00:00
2070,1.14,4.833,566.868,2019-08-26 05:00:00
2071,1.139,2.854,67.243,2019-08-26 06:00:00
2072,1.14,2.679,48.004,2019-08-26 07:00:00
2073,1.141,3.092,99.904,2019-08-26 08:00:00
2074,1.143,3.384,150.694,2019-08-26 09:00:00
2075,1.146,3.532,180.578,2019-08-26 10:00:00
2076,1.149,4.043,306.281,2019-08-26 11:00:00
2077,1.152,5.015,638.483,2019-08-26 12:00:00
2078,1.154,5.479,841.685,2019-08-26 13:00:00
2079,1.156,5.412,810.421,2019-08-26 14:00:00
2080,1.157,5.086,667.611,2019-08-26 15:00:00
2081,1.158,5.17,702.909,2019-08-26 16:00:00
2082,1.159,6.587,1444.557,2019-08-26 17:00:00
2083,1.16,8.183,2505.548,2019-08-26 18:00:00
2084,1.161,8.211,2524.569,2019-08-26 19:00:00
2085,1.162,8.793,2919.229,2019-08-26 20:00:00
2086,1.162,8.675,2842.264,2019-08-26 21:00:00
2087,1.161,8.575,2778.914,2019-08-26 22:00:00
2088,1.158,8.162,2492.539,2019-08-26 23:00:00
2089,1.154,8.064,2424.046,2019-08-27 00:00:00
2090,1.151,8.231,2539.842,2019-08-27 01:00:00
2091,1.149,8.323,2608.44,2019-08-27 02:00:00
2092,1.147,8.329,2612.076,2019-08-27 03:00:00
2093,1.145,8.767,2901.775,2019-08-27 04:00:00
2094,1.144,7.271,1882.638,2019-08-27 05:00:00
2095,1.144,6.046,1133.18,2019-08-27 06:00:00
2096,1.144,5.771,984.75,2019-08-27 07:00:00
2097,1.146,5.675,936.283,2019-08-27 08:00:00
2098,1.147,5.744,970.978,2019-08-27 09:00:00
2099,1.15,5.771,984.899,2019-08-27 10:00:00
2100,1.152,5.622,909.962,2019-08-27 11:00:00
