Time,Air Density,Wind Speed ,Power Generation ,timestamp
509,1.351,2.836,65.049,2019-12-22 04:00:00
510,1.348,2.885,71.015,2019-12-22 05:00:00
511,1.347,2.781,59.643,2019-12-22 06:00:00
512,1.349,2.584,39.71,2019-12-22 07:00:00
513,1.351,2.408,26.056,2019-12-22 08:00:00
514,1.354,1.985,7.472,2019-12-22 09:00:00
515,1.357,1.7,2.532,2019-12-22 10:00:00
516,1.359,1.566,1.366,2019-12-22 11:00:00
517,1.361,1.534,1.138,2019-12-22 12:00:00
518,1.363,1.502,0.954,2019-12-22 13:00:00
519,1.365,1.481,0.854,2019-12-22 14:00:00
520,1.367,1.533,1.13,2019-12-22 15:00:00
521,1.37,1.859,4.717,2019-12-22 16:00:00
522,1.373,2.362,23.202,2019-12-22 17:00:00
523,1.376,2.788,60.4,2019-12-22 18:00:00
524,1.378,3.002,86.625,2019-12-22 19:00:00
525,1.38,3.021,89.409,2019-12-22 20:00:00
526,1.382,3.0,86.307,2019-12-22 21:00:00
527,1.384,3.017,88.729,2019-12-22 22:00:00
528,1.386,3.02,89.224,2019-12-22 23:00:00
529,1.385,2.951,80.696,2019-12-23 00:00:00
530,1.382,2.925,76.134,2019-12-23 01:00:00
531,1.374,3.083,98.594,2019-12-23 02:00:00
532,1.367,3.338,141.88,2019-12-23 03:00:00
533,1.362,3.773,235.86,2019-12-23 04:00:00
534,1.359,4.045,306.923,2019-12-23 05:00:00
535,1.359,4.21,354.675,2019-12-23 06:00:00
536,1.362,4.247,365.728,2019-12-23 07:00:00
537,1.366,4.291,381.987,2019-12-23 08:00:00
538,1.369,3.793,240.58,2019-12-23 09:00:00
539,1.371,3.562,187.04,2019-12-23 10:00:00
540,1.373,3.995,293.211,2019-12-23 11:00:00
541,1.374,4.42,420.525,2019-12-23 12:00:00
542,1.376,4.617,489.871,2019-12-23 13:00:00
543,1.377,5.04,652.397,2019-12-23 14:00:00
544,1.379,5.257,740.651,2019-12-23 15:00:00
545,1.382,5.127,684.708,2019-12-23 16:00:00
546,1.384,5.214,721.78,2019-12-23 17:00:00
547,1.387,5.267,745.065,2019-12-23 18:00:00
548,1.388,4.969,620.028,2019-12-23 19:00:00
549,1.39,4.785,552.207,2019-12-23 20:00:00
550,1.391,4.313,386.424,2019-12-23 21:00:00
551,1.391,3.756,231.712,2019-12-23 22:00:00
552,1.391,3.504,175.88,2019-12-23 23:00:00
553,1.39,3.735,226.676,2019-12-24 00:00:00
554,1.384,3.962,286.674,2019-12-24 01:00:00
555,1.376,3.996,293.356,2019-12-24 02:00:00
556,1.367,3.873,263.27,2019-12-24 03:00:00
557,1.361,3.911,270.723,2019-12-24 04:00:00
558,1.357,4.465,435.432,2019-12-24 05:00:00
559,1.356,4.702,517.967,2019-12-24 06:00:00
560,1.358,4.83,565.61,2019-12-24 07:00:00
561,1.36,5.063,661.724,2019-12-24 08:00:00
562,1.362,4.291,381.979,2019-12-24 09:00:00
563,1.363,3.774,235.998,2019-12-24 10:00:00
564,1.364,3.621,202.036,2019-12-24 11:00:00
565,1.365,3.572,189.364,2019-12-24 12:00:00
566,1.366,3.316,137.81,2019-12-24 13:00:00
567,1.367,3.224,122.969,2019-12-24 14:00:00
568,1.368,2.907,73.846,2019-12-24 15:00:00
569,1.369,1.967,7.08,2019-12-24 16:00:00
570,1.37,1.422,0.618,2019-12-24 17:00:00
571,1.371,1.891,5.326,2019-12-24 18:00:00
572,1.371,2.493,31.962,2019-12-24 19:00:00
573,1.371,3.007,87.287,2019-12-24 20:00:00
574,1.372,3.435,160.617,2019-12-24 21:00:00
575,1.372,3.905,270.29,2019-12-24 22:00:00
576,1.373,4.515,452.205,2019-12-24 23:00:00
577,1.372,5.142,690.887,2019-12-25 00:00:00
578,1.369,5.519,860.191,2019-12-25 01:00:00
579,1.363,5.627,912.456,2019-12-25 02:00:00
580,1.357,5.769,983.323,2019-12-25 03:00:00
581,1.352,5.819,1009.117,2019-12-25 04:00:00
582,1.35,5.717,958.562,2019-12-25 05:00:00
583,1.35,5.61,904.336,2019-12-25 06:00:00
584,1.353,5.613,905.759,2019-12-25 07:00:00
585,1.356,5.104,675.024,2019-12-25 08:00:00
586,1.36,4.568,470.197,2019-12-25 09:00:00
587,1.363,4.0,294.528,2019-12-25 10:00:00
588,1.365,3.284,131.931,2019-12-25 11:00:00
589,1.367,2.457,29.948,2019-12-25 12:00:00
590,1.369,1.942,6.448,2019-12-25 13:00:00
591,1.37,1.901,5.524,2019-12-25 14:00:00
592,1.372,2.238,16.55,2019-12-25 15:00:00
593,1.374,2.735,54.15,2019-12-25 16:00:00
594,1.375,3.071,96.779,2019-12-25 17:00:00
595,1.377,2.957,81.547,2019-12-25 18:00:00
596,1.378,2.664,46.546,2019-12-25 19:00:00
597,1.379,2.568,38.611,2019-12-25 20:00:00
598,1.38,2.655,45.682,2019-12-25 21:00:00
599,1.38,2.727,53.769,2019-12-25 22:00:00
600,1.38,2.973,83.831,2019-12-25 23:00:00
601,1.38,3.141,107.623,2019-12-26 00:00:00
602,1.376,3.542,182.887,2019-12-26 01:00:00
603,1.37,3.921,273.168,2019-12-26 02:00:00
604,1.363,3.887,266.695,2019-12-26 03:00:00
605,1.357,3.8,242.281,2019-12-26 04:00:00
606,1.354,3.709,222.422,2019-12-26 05:00:00
607,1.354,3.476,170.796,2019-12-26 06:00:00
608,1.355,3.2,118.671,2019-12-26 07:00:00
609,1.357,3.052,93.933,2019-12-26 08:00:00
610,1.36,2.736,54.174,2019-12-26 09:00:00
611,1.363,2.986,84.865,2019-12-26 10:00:00
612,1.366,4.03,305.276,2019-12-26 11:00:00
613,1.369,4.433,424.82,2019-12-26 12:00:00
614,1.372,4.546,464.02,2019-12-26 13:00:00
615,1.374,4.423,421.623,2019-12-26 14:00:00
616,1.376,4.286,380.569,2019-12-26 15:00:00
617,1.377,4.014,298.436,2019-12-26 16:00:00
618,1.379,3.717,224.304,2019-12-26 17:00:00
619,1.38,3.885,266.367,2019-12-26 18:00:00
620,1.381,4.003,295.323,2019-12-26 19:00:00
621,1.382,4.112,326.246,2019-12-26 20:00:00
622,1.383,4.314,386.592,2019-12-26 21:00:00
623,1.385,4.507,449.337,2019-12-26 22:00:00
624,1.386,4.546,464.023,2019-12-26 23:00:00
625,1.386,4.426,422.649,2019-12-27 00:00:00
626,1.383,4.166,341.714,2019-12-27 01:00:00
627,1.378,4.074,314.937,2019-12-27 02:00:00
628,1.371,4.016,298.947,2019-12-27 03:00:00
629,1.365,3.885,266.243,2019-12-27 04:00:00
630,1.361,3.683,214.317,2019-12-27 05:00:00
631,1.36,3.455,166.54,2019-12-27 06:00:00
632,1.36,3.308,136.267,2019-12-27 07:00:00
633,1.361,3.035,91.456,2019-12-27 08:00:00
634,1.362,2.697,50.42,2019-12-27 09:00:00
635,1.361,2.495,32.166,2019-12-27 10:00:00
636,1.36,2.325,21.481,2019-12-27 11:00:00
637,1.36,2.148,12.727,2019-12-27 12:00:00
638,1.359,2.034,9.052,2019-12-27 13:00:00
639,1.359,1.985,7.479,2019-12-27 14:00:00
640,1.359,2.009,8.128,2019-12-27 15:00:00
641,1.36,1.885,5.283,2019-12-27 16:00:00
642,1.361,1.841,4.399,2019-12-27 17:00:00
643,1.362,2.179,13.932,2019-12-27 18:00:00
644,1.363,2.703,51.28,2019-12-27 19:00:00
645,1.365,3.184,114.703,2019-12-27 20:00:00
646,1.367,3.54,182.324,2019-12-27 21:00:00
647,1.37,3.695,217.987,2019-12-27 22:00:00
648,1.373,3.693,217.19,2019-12-27 23:00:00
649,1.374,3.656,208.123,2019-12-28 00:00:00
650,1.372,3.631,204.476,2019-12-28 01:00:00
651,1.367,3.45,165.42,2019-12-28 02:00:00
652,1.361,2.972,83.69,2019-12-28 03:00:00
653,1.357,2.338,22.251,2019-12-28 04:00:00
654,1.355,1.662,2.125,2019-12-28 05:00:00
655,1.355,1.113,0.083,2019-12-28 06:00:00
656,1.357,0.755,0.0,2019-12-28 07:00:00
657,1.359,1.211,0.166,2019-12-28 08:00:00
658,1.361,1.559,1.315,2019-12-28 09:00:00
659,1.362,1.705,2.549,2019-12-28 10:00:00
660,1.363,1.925,6.043,2019-12-28 11:00:00
661,1.364,1.963,7.057,2019-12-28 12:00:00
662,1.365,1.91,5.717,2019-12-28 13:00:00
663,1.366,1.607,1.606,2019-12-28 14:00:00
664,1.368,1.267,0.241,2019-12-28 15:00:00
665,1.369,0.894,0.01,2019-12-28 16:00:00
666,1.37,0.987,0.025,2019-12-28 17:00:00
667,1.371,1.657,2.093,2019-12-28 18:00:00
668,1.372,2.465,30.536,2019-12-28 19:00:00
669,1.372,3.289,132.848,2019-12-28 20:00:00
670,1.372,4.108,324.856,2019-12-28 21:00:00
671,1.371,4.877,587.153,2019-12-28 22:00:00
672,1.37,5.517,859.688,2019-12-28 23:00:00
673,1.368,5.917,1060.14,2019-12-29 00:00:00
674,1.365,5.901,1051.697,2019-12-29 01:00:00
675,1.359,5.923,1063.38,2019-12-29 02:00:00
676,1.353,6.43,1348.353,2019-12-29 03:00:00
677,1.349,7.092,1764.418,2019-12-29 04:00:00
678,1.347,7.395,1972.136,2019-12-29 05:00:00
679,1.347,7.602,2111.452,2019-12-29 06:00:00
680,1.348,7.771,2222.356,2019-12-29 07:00:00
681,1.35,8.232,2540.962,2019-12-29 08:00:00
682,1.352,8.715,2868.79,2019-12-29 09:00:00
683,1.354,8.791,2915.77,2019-12-29 10:00:00
684,1.356,8.616,2799.863,2019-12-29 11:00:00
685,1.357,8.169,2502.871,2019-12-29 12:00:00
686,1.359,7.841,2270.435,2019-12-29 13:00:00
687,1.361,7.665,2155.974,2019-12-29 14:00:00
688,1.363,7.575,2091.216,2019-12-29 15:00:00
689,1.367,7.401,1975.311,2019-12-29 16:00:00
690,1.37,6.678,1499.962,2019-12-29 17:00:00
691,1.374,5.801,1004.123,2019-12-29 18:00:00
692,1.378,4.664,506.199,2019-12-29 19:00:00
693,1.382,3.905,270.3,2019-12-29 20:00:00
694,1.385,3.28,131.309,2019-12-29 21:00:00
695,1.387,2.466,30.552,2019-12-29 22:00:00
696,1.39,2.213,15.665,2019-12-29 23:00:00
697,1.391,2.164,13.356,2019-12-30 00:00:00
698,1.389,2.756,55.963,2019-12-30 01:00:00
699,1.384,3.762,233.184,2019-12-30 02:00:00
700,1.379,4.54,463.789,2019-12-30 03:00:00
701,1.375,5.025,644.584,2019-12-30 04:00:00
702,1.372,5.112,678.56,2019-12-30 05:00:00
703,1.372,5.189,710.988,2019-12-30 06:00:00
704,1.374,5.307,767.046,2019-12-30 07:00:00
705,1.377,4.909,595.995,2019-12-30 08:00:00
706,1.38,4.366,404.891,2019-12-30 09:00:00
707,1.381,4.444,428.357,2019-12-30 10:00:00
708,1.383,4.947,611.269,2019-12-30 11:00:00
709,1.385,5.507,854.571,2019-12-30 12:00:00
710,1.387,5.889,1045.665,2019-12-30 13:00:00
711,1.389,6.167,1200.528,2019-12-30 14:00:00
712,1.391,6.572,1434.392,2019-12-30 15:00:00
713,1.394,6.936,1665.137,2019-12-30 16:00:00
714,1.396,7.366,1950.309,2019-12-30 17:00:00
715,1.398,7.293,1897.0,2019-12-30 18:00:00
716,1.4,6.883,1629.479,2019-12-30 19:00:00
717,1.401,6.472,1374.04,2019-12-30 20:00:00
718,1.402,6.621,1468.884,2019-12-30 21:00:00
719,1.402,6.651,1482.002,2019-12-30 22:00:00
720,1.402,6.389,1324.201,2019-12-30 23:00:00
721,1.4,6.115,1167.327,2019-12-31 00:00:00
722,1.394,6.171,1203.574,2019-12-31 01:00:00
723,1.384,6.279,1259.986,2019-12-31 02:00:00
724,1.375,6.342,1297.675,2019-12-31 03:00:00
725,1.367,6.21,1226.143,2019-12-31 04:00:00
726,1.363,5.735,966.312,2019-12-31 05:00:00
727,1.361,5.533,871.61,2019-12-31 06:00:00
728,1.362,5.596,897.241,2019-12-31 07:00:00
729,1.364,5.465,837.127,2019-12-31 08:00:00
730,1.365,4.978,623.287,2019-12-31 09:00:00
731,1.366,5.518,860.165,2019-12-31 10:00:00
732,1.367,6.227,1234.687,2019-12-31 11:00:00
733,1.369,6.142,1182.36,2019-12-31 12:00:00
734,1.37,5.961,1088.591,2019-12-31 13:00:00
735,1.372,5.76,978.892,2019-12-31 14:00:00
736,1.374,6.024,1119.213,2019-12-31 15:00:00
737,1.377,6.525,1405.135,2019-12-31 16:00:00
738,1.38,6.585,1444.48,2019-12-31 17:00:00
739,1.383,6.485,1386.523,2019-12-31 18:00:00
740,1.385,6.26,1254.654,2019-12-31 19:00:00
741,1.387,5.784,995.959,2019-12-31 20:00:00
742,1.388,4.955,614.468,2019-12-31 21:00:00
743,1.388,4.525,457.358,2019-12-31 22:00:00
744,1.389,4.402,417.579,2019-12-31 23:00:00
745,1.335,6.178,1203.8,2019-01-01 08:00:00
746,1.337,6.534,1410.415,2019-01-01 09:00:00
747,1.339,6.747,1547.633,2019-01-01 10:00:00
748,1.34,6.765,1556.072,2019-01-01 11:00:00
749,1.342,6.606,1456.741,2019-01-01 12:00:00
750,1.344,6.167,1200.324,2019-01-01 13:00:00
751,1.346,5.536,872.979,2019-01-01 14:00:00
752,1.349,4.828,564.841,2019-01-01 15:00:00
753,1.353,4.909,596.188,2019-01-01 16:00:00
754,1.356,5.143,691.624,2019-01-01 17:00:00
755,1.359,5.203,719.946,2019-01-01 18:00:00
756,1.362,5.329,773.037,2019-01-01 19:00:00
757,1.364,5.276,751.143,2019-01-01 20:00:00
758,1.366,4.712,521.661,2019-01-01 21:00:00
759,1.367,4.187,347.777,2019-01-01 22:00:00
760,1.368,3.718,224.596,2019-01-01 23:00:00
761,1.366,3.291,133.132,2019-01-02 00:00:00
762,1.36,2.958,81.689,2019-01-02 01:00:00
763,1.351,2.689,49.052,2019-01-02 02:00:00
764,1.342,2.443,28.576,2019-01-02 03:00:00
765,1.336,2.157,13.065,2019-01-02 04:00:00
766,1.332,2.055,9.707,2019-01-02 05:00:00
767,1.332,2.124,11.803,2019-01-02 06:00:00
768,1.334,2.129,11.997,2019-01-02 07:00:00
769,1.337,2.134,12.164,2019-01-02 08:00:00
770,1.34,3.019,88.999,2019-01-02 09:00:00
771,1.343,4.137,335.753,2019-01-02 10:00:00
772,1.345,4.821,562.194,2019-01-02 11:00:00
773,1.347,5.215,722.226,2019-01-02 12:00:00
774,1.349,5.362,787.608,2019-01-02 13:00:00
775,1.351,5.341,778.09,2019-01-02 14:00:00
776,1.354,5.515,858.633,2019-01-02 15:00:00
777,1.357,6.178,1203.781,2019-01-02 16:00:00
778,1.359,6.259,1253.46,2019-01-02 17:00:00
779,1.361,6.246,1243.41,2019-01-02 18:00:00
780,1.363,6.211,1226.154,2019-01-02 19:00:00
781,1.365,5.977,1097.053,2019-01-02 20:00:00
782,1.366,5.81,1004.43,2019-01-02 21:00:00
783,1.366,5.288,758.601,2019-01-02 22:00:00
784,1.366,5.119,681.489,2019-01-02 23:00:00
785,1.363,4.572,471.904,2019-01-03 00:00:00
786,1.355,4.411,420.292,2019-01-03 01:00:00
787,1.345,4.266,371.82,2019-01-03 02:00:00
788,1.336,4.058,310.497,2019-01-03 03:00:00
789,1.329,3.663,209.676,2019-01-03 04:00:00
790,1.326,3.151,109.261,2019-01-03 05:00:00
791,1.325,2.946,79.664,2019-01-03 06:00:00
792,1.327,2.84,65.525,2019-01-03 07:00:00
793,1.33,2.927,76.461,2019-01-03 08:00:00
794,1.332,2.931,76.911,2019-01-03 09:00:00
795,1.333,3.651,206.935,2019-01-03 10:00:00
796,1.335,4.443,428.154,2019-01-03 11:00:00
797,1.336,5.006,634.631,2019-01-03 12:00:00
798,1.336,4.882,588.492,2019-01-03 13:00:00
799,1.337,4.276,376.372,2019-01-03 14:00:00
800,1.338,4.025,302.365,2019-01-03 15:00:00
801,1.339,4.291,381.965,2019-01-03 16:00:00
802,1.34,4.646,500.95,2019-01-03 17:00:00
803,1.341,5.046,655.073,2019-01-03 18:00:00
804,1.341,5.558,883.458,2019-01-03 19:00:00
805,1.341,6.144,1183.862,2019-01-03 20:00:00
806,1.341,6.723,1528.621,2019-01-03 21:00:00
807,1.34,7.021,1716.749,2019-01-03 22:00:00
808,1.34,7.0,1703.317,2019-01-03 23:00:00
809,1.338,6.574,1437.748,2019-01-04 00:00:00
810,1.334,5.717,958.576,2019-01-04 01:00:00
811,1.328,5.125,683.955,2019-01-04 02:00:00
812,1.322,4.788,553.163,2019-01-04 03:00:00
813,1.319,4.897,591.611,2019-01-04 04:00:00
814,1.317,5.309,767.835,2019-01-04 05:00:00
815,1.318,5.706,956.381,2019-01-04 06:00:00
816,1.319,5.923,1063.486,2019-01-04 07:00:00
817,1.322,5.683,940.121,2019-01-04 08:00:00
818,1.325,5.768,982.948,2019-01-04 09:00:00
819,1.328,6.51,1396.153,2019-01-04 10:00:00
820,1.33,7.488,2033.666,2019-01-04 11:00:00
821,1.333,8.004,2384.736,2019-01-04 12:00:00
822,1.335,8.094,2447.21,2019-01-04 13:00:00
823,1.337,7.912,2320.978,2019-01-04 14:00:00
824,1.34,7.942,2339.77,2019-01-04 15:00:00
825,1.343,7.821,2257.381,2019-01-04 16:00:00
826,1.347,7.569,2083.361,2019-01-04 17:00:00
827,1.35,6.849,1612.151,2019-01-04 18:00:00
828,1.353,6.351,1306.841,2019-01-04 19:00:00
829,1.355,6.367,1315.42,2019-01-04 20:00:00
830,1.357,6.427,1348.246,2019-01-04 21:00:00
831,1.359,6.06,1137.228,2019-01-04 22:00:00
832,1.361,5.721,958.982,2019-01-04 23:00:00
833,1.36,5.276,751.672,2019-01-05 00:00:00
834,1.355,4.868,582.97,2019-01-05 01:00:00
835,1.347,4.862,578.778,2019-01-05 02:00:00
836,1.341,4.853,574.46,2019-01-05 03:00:00
837,1.336,4.523,455.939,2019-01-05 04:00:00
838,1.333,4.651,502.885,2019-01-05 05:00:00
839,1.333,4.585,476.408,2019-01-05 06:00:00
840,1.335,4.615,488.151,2019-01-05 07:00:00
841,1.34,4.851,573.552,2019-01-05 08:00:00
842,1.343,5.167,701.494,2019-01-05 09:00:00
843,1.345,5.495,849.178,2019-01-05 10:00:00
844,1.347,5.842,1021.143,2019-01-05 11:00:00
845,1.35,6.099,1163.755,2019-01-05 12:00:00
846,1.351,6.323,1287.631,2019-01-05 13:00:00
847,1.353,6.479,1383.077,2019-01-05 14:00:00
848,1.356,6.252,1246.218,2019-01-05 15:00:00
849,1.359,6.745,1546.252,2019-01-05 16:00:00
850,1.362,6.844,1605.6,2019-01-05 17:00:00
851,1.364,6.82,1587.664,2019-01-05 18:00:00
852,1.366,6.615,1462.358,2019-01-05 19:00:00
853,1.368,6.438,1357.705,2019-01-05 20:00:00
854,1.369,6.14,1181.506,2019-01-05 21:00:00
855,1.37,5.661,929.202,2019-01-05 22:00:00
856,1.371,5.044,654.147,2019-01-05 23:00:00
857,1.368,4.477,439.466,2019-01-06 00:00:00
858,1.361,3.831,250.142,2019-01-06 01:00:00
859,1.351,3.367,148.345,2019-01-06 02:00:00
860,1.342,3.053,93.989,2019-01-06 03:00:00
861,1.336,2.696,50.123,2019-01-06 04:00:00
862,1.333,2.287,19.418,2019-01-06 05:00:00
863,1.333,2.239,16.615,2019-01-06 06:00:00
864,1.335,2.102,11.015,2019-01-06 07:00:00
865,1.338,1.992,7.658,2019-01-06 08:00:00
866,1.341,2.203,15.296,2019-01-06 09:00:00
867,1.342,2.882,70.65,2019-01-06 10:00:00
868,1.343,3.884,266.059,2019-01-06 11:00:00
869,1.343,4.568,470.315,2019-01-06 12:00:00
870,1.344,4.805,559.677,2019-01-06 13:00:00
871,1.344,4.582,475.044,2019-01-06 14:00:00
872,1.346,4.538,463.12,2019-01-06 15:00:00
873,1.348,4.651,502.994,2019-01-06 16:00:00
874,1.351,4.241,364.11,2019-01-06 17:00:00
875,1.353,3.864,259.235,2019-01-06 18:00:00
876,1.355,3.692,216.939,2019-01-06 19:00:00
877,1.357,3.584,191.887,2019-01-06 20:00:00
878,1.359,3.415,156.727,2019-01-06 21:00:00
879,1.36,3.23,124.003,2019-01-06 22:00:00
880,1.361,3.12,105.547,2019-01-06 23:00:00
881,1.359,3.008,87.44,2019-01-07 00:00:00
882,1.353,3.031,90.852,2019-01-07 01:00:00
883,1.343,3.264,128.387,2019-01-07 02:00:00
884,1.335,3.527,179.494,2019-01-07 03:00:00
885,1.33,3.597,194.86,2019-01-07 04:00:00
886,1.327,3.422,158.085,2019-01-07 05:00:00
887,1.327,3.237,125.078,2019-01-07 06:00:00
888,1.329,2.662,46.409,2019-01-07 07:00:00
889,1.332,1.999,7.86,2019-01-07 08:00:00
890,1.334,2.721,53.087,2019-01-07 09:00:00
891,1.336,3.617,200.708,2019-01-07 10:00:00
892,1.339,4.269,372.548,2019-01-07 11:00:00
893,1.341,4.489,443.521,2019-01-07 12:00:00
894,1.344,4.585,476.313,2019-01-07 13:00:00
895,1.346,4.514,451.984,2019-01-07 14:00:00
896,1.349,4.502,447.924,2019-01-07 15:00:00
897,1.353,5.159,698.205,2019-01-07 16:00:00
898,1.356,5.669,933.238,2019-01-07 17:00:00
899,1.358,6.022,1117.788,2019-01-07 18:00:00
900,1.361,6.142,1182.732,2019-01-07 19:00:00
901,1.363,5.889,1045.767,2019-01-07 20:00:00
902,1.363,5.32,772.58,2019-01-07 21:00:00
903,1.363,4.68,510.145,2019-01-07 22:00:00
904,1.363,4.239,363.506,2019-01-07 23:00:00
905,1.359,3.947,282.077,2019-01-08 00:00:00
906,1.351,3.716,224.135,2019-01-08 01:00:00
907,1.341,3.6,195.458,2019-01-08 02:00:00
908,1.332,3.458,167.137,2019-01-08 03:00:00
909,1.327,3.356,145.229,2019-01-08 04:00:00
910,1.324,3.052,93.818,2019-01-08 05:00:00
911,1.324,2.809,61.977,2019-01-08 06:00:00
912,1.326,3.036,91.547,2019-01-08 07:00:00
913,1.33,3.466,168.657,2019-01-08 08:00:00
914,1.333,4.079,316.539,2019-01-08 09:00:00
915,1.335,4.62,491.909,2019-01-08 10:00:00
916,1.337,5.623,910.694,2019-01-08 11:00:00
917,1.338,6.489,1389.079,2019-01-08 12:00:00
918,1.34,7.02,1716.59,2019-01-08 13:00:00
919,1.341,6.969,1683.847,2019-01-08 14:00:00
920,1.342,6.702,1515.033,2019-01-08 15:00:00
921,1.343,7.464,2012.06,2019-01-08 16:00:00
922,1.343,7.941,2338.882,2019-01-08 17:00:00
923,1.343,8.42,2673.804,2019-01-08 18:00:00
924,1.343,8.58,2782.219,2019-01-08 19:00:00
925,1.343,8.559,2762.071,2019-01-08 20:00:00
926,1.341,8.423,2674.314,2019-01-08 21:00:00
927,1.339,8.325,2609.878,2019-01-08 22:00:00
928,1.337,8.141,2477.927,2019-01-08 23:00:00
929,1.332,7.973,2361.247,2019-01-09 00:00:00
930,1.323,7.879,2297.103,2019-01-09 01:00:00
931,1.312,8.051,2421.029,2019-01-09 02:00:00
932,1.302,8.232,2540.203,2019-01-09 03:00:00
933,1.295,9.88,3572.736,2019-01-09 04:00:00
934,1.292,10.881,4047.07,2019-01-09 05:00:00
935,1.291,11.362,4226.362,2019-01-09 06:00:00
936,1.293,11.228,4179.327,2019-01-09 07:00:00
937,1.296,10.412,3843.145,2019-01-09 08:00:00
938,1.298,10.531,3896.443,2019-01-09 09:00:00
939,1.299,10.003,3638.477,2019-01-09 10:00:00
940,1.3,9.502,3361.241,2019-01-09 11:00:00
941,1.301,9.105,3117.564,2019-01-09 12:00:00
942,1.302,8.647,2824.622,2019-01-09 13:00:00
943,1.303,7.891,2305.122,2019-01-09 14:00:00
944,1.306,8.237,2546.888,2019-01-09 15:00:00
945,1.309,8.879,2973.246,2019-01-09 16:00:00
946,1.313,9.113,3122.54,2019-01-09 17:00:00
947,1.316,8.998,3051.09,2019-01-09 18:00:00
948,1.319,8.719,2868.765,2019-01-09 19:00:00
949,1.322,8.614,2798.266,2019-01-09 20:00:00
950,1.324,8.747,2888.599,2019-01-09 21:00:00
951,1.326,8.648,2825.792,2019-01-09 22:00:00
952,1.328,7.958,2350.513,2019-01-09 23:00:00
953,1.327,7.336,1928.214,2019-01-10 00:00:00
954,1.321,6.826,1595.198,2019-01-10 01:00:00
955,1.314,5.682,939.717,2019-01-10 02:00:00
956,1.307,5.175,705.083,2019-01-10 03:00:00
957,1.302,4.509,450.138,2019-01-10 04:00:00
958,1.3,3.874,263.406,2019-01-10 05:00:00
959,1.301,3.49,173.607,2019-01-10 06:00:00
960,1.304,3.17,112.412,2019-01-10 07:00:00
961,1.308,3.248,125.866,2019-01-10 08:00:00
962,1.311,3.141,107.652,2019-01-10 09:00:00
963,1.313,2.877,70.007,2019-01-10 10:00:00
964,1.315,3.476,170.679,2019-01-10 11:00:00
965,1.317,4.275,376.149,2019-01-10 12:00:00
966,1.318,4.629,495.091,2019-01-10 13:00:00
967,1.319,4.744,533.283,2019-01-10 14:00:00
968,1.321,5.331,773.448,2019-01-10 15:00:00
969,1.325,5.791,999.226,2019-01-10 16:00:00
970,1.328,5.892,1047.116,2019-01-10 17:00:00
971,1.33,5.855,1027.712,2019-01-10 18:00:00
972,1.332,5.699,952.284,2019-01-10 19:00:00
973,1.334,5.343,779.098,2019-01-10 20:00:00
974,1.336,4.744,533.292,2019-01-10 21:00:00
975,1.336,3.864,259.669,2019-01-10 22:00:00
976,1.336,2.927,76.377,2019-01-10 23:00:00
977,1.334,2.111,11.345,2019-01-11 00:00:00
978,1.328,1.404,0.581,2019-01-11 01:00:00
979,1.318,0.92,0.01,2019-01-11 02:00:00
980,1.308,0.816,0.003,2019-01-11 03:00:00
981,1.301,0.873,0.006,2019-01-11 04:00:00
982,1.298,1.04,0.045,2019-01-11 05:00:00
983,1.298,1.139,0.104,2019-01-11 06:00:00
984,1.3,1.323,0.346,2019-01-11 07:00:00
985,1.303,1.754,3.096,2019-01-11 08:00:00
986,1.306,1.69,2.357,2019-01-11 09:00:00
987,1.308,1.903,5.576,2019-01-11 10:00:00
988,1.309,3.017,88.818,2019-01-11 11:00:00
989,1.311,3.322,138.954,2019-01-11 12:00:00
990,1.312,3.25,125.913,2019-01-11 13:00:00
991,1.314,3.021,89.318,2019-01-11 14:00:00
992,1.315,2.914,74.683,2019-01-11 15:00:00
993,1.318,3.203,119.27,2019-01-11 16:00:00
994,1.32,4.089,319.394,2019-01-11 17:00:00
995,1.322,5.14,690.123,2019-01-11 18:00:00
996,1.324,5.95,1082.809,2019-01-11 19:00:00
997,1.326,6.478,1381.372,2019-01-11 20:00:00
998,1.329,6.737,1541.641,2019-01-11 21:00:00
999,1.33,6.864,1618.589,2019-01-11 22:00:00
1000,1.332,6.929,1658.018,2019-01-11 23:00:00
1001,1.332,7.022,1717.827,2019-01-12 00:00:00
1002,1.328,7.161,1809.246,2019-01-12 01:00:00
1003,1.319,7.287,1894.686,2019-01-12 02:00:00
1004,1.31,7.515,2050.055,2019-01-12 03:00:00
1005,1.302,7.852,2283.218,2019-01-12 04:00:00
1006,1.298,8.01,2393.466,2019-01-12 05:00:00
1007,1.297,8.103,2455.463,2019-01-12 06:00:00
1008,1.298,8.152,2489.838,2019-01-12 07:00:00
1009,1.3,7.044,1732.125,2019-01-12 08:00:00
1010,1.303,5.031,648.735,2019-01-12 09:00:00
1011,1.307,4.481,440.688,2019-01-12 10:00:00
1012,1.309,4.777,547.756,2019-01-12 11:00:00
1013,1.312,4.805,559.573,2019-01-12 12:00:00
1014,1.314,4.643,499.967,2019-01-12 13:00:00
1015,1.316,4.775,546.857,2019-01-12 14:00:00
1016,1.319,5.578,893.133,2019-01-12 15:00:00
1017,1.322,6.432,1350.971,2019-01-12 16:00:00
1018,1.325,7.372,1955.075,2019-01-12 17:00:00
1019,1.328,8.12,2469.058,2019-01-12 18:00:00
